com.samsung.shealth.stress,6307003,8
create_sh_ver,start_time,custom,binning_data,tag_id,modify_sh_ver,update_time,create_time,max,min,score,algorithm,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62800471,2025-08-25 16:00:00.000,,0fac90f6-cd2a-412c-983b-9341febed301.binning_data.json,10011,62800471,2025-08-25 17:33:05.411,2025-08-25 16:03:06.708,99.0,7.0,45.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-25 16:59:59.999,0fac90f6-cd2a-412c-983b-9341febed301,
62800471,2025-08-27 09:00:00.000,,36e7f5cc-30ef-41b5-b271-3f649e542dda.binning_data.json,10011,62800471,2025-08-27 10:01:11.740,2025-08-27 10:01:11.628,49.0,49.0,49.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 09:59:59.999,36e7f5cc-30ef-41b5-b271-3f649e542dda,
62800471,2025-08-26 22:00:00.000,,6e62a819-70fb-4ef5-a579-159689cbcb10.binning_data.json,10011,62800471,2025-08-26 23:16:04.746,2025-08-26 22:08:50.192,98.0,2.0,25.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-26 22:59:59.999,6e62a819-70fb-4ef5-a579-159689cbcb10,
62800471,2025-08-27 04:00:00.000,,19f282ad-bb56-418a-8070-0ac39b6ea42a.binning_data.json,10011,62800471,2025-08-27 05:01:08.660,2025-08-27 04:23:46.743,99.0,0.0,42.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 04:59:59.999,19f282ad-bb56-418a-8070-0ac39b6ea42a,
62800471,2025-08-26 18:00:00.000,,5ef83f33-32a5-4b6c-82f0-f52512080c7f.binning_data.json,10011,62800471,2025-08-26 19:01:59.711,2025-08-26 18:02:39.688,96.0,2.0,47.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-26 18:59:59.999,5ef83f33-32a5-4b6c-82f0-f52512080c7f,
62800471,2025-08-26 21:00:00.000,,c3185a18-cdce-46ec-9e9a-9aba7d87b003.binning_data.json,10011,62800471,2025-08-26 22:08:29.291,2025-08-26 21:31:09.730,82.0,0.0,36.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-26 21:59:59.999,c3185a18-cdce-46ec-9e9a-9aba7d87b003,
62800471,2025-08-26 01:00:00.000,,ca33531c-37ac-4dc1-8cf5-6918368006f1.binning_data.json,10011,62800471,2025-08-26 02:12:09.586,2025-08-26 01:23:43.816,99.0,0.0,30.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-26 01:59:59.999,ca33531c-37ac-4dc1-8cf5-6918368006f1,
62800471,2025-08-26 17:00:00.000,,0289410f-12e4-486d-a445-b6b19332582f.binning_data.json,10011,62800471,2025-08-26 18:02:39.634,2025-08-26 17:08:44.354,100.0,1.0,21.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-26 17:59:59.999,0289410f-12e4-486d-a445-b6b19332582f,
62800471,2025-08-25 22:00:00.000,,14a99156-9bd6-48fe-a515-3412bda80142.binning_data.json,10011,62800471,2025-08-25 23:08:32.490,2025-08-25 22:04:14.910,84.0,12.0,44.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-25 22:59:59.999,14a99156-9bd6-48fe-a515-3412bda80142,
62800471,2025-08-27 02:00:00.000,,da706297-2059-4185-8e7e-e947978257a2.binning_data.json,10011,62800471,2025-08-27 03:01:12.080,2025-08-27 02:03:40.616,52.0,0.0,9.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 02:59:59.999,da706297-2059-4185-8e7e-e947978257a2,
62800471,2025-08-26 20:00:00.000,,5d916f93-7ed5-4bdf-a52d-c31050efc11f.binning_data.json,10011,62800471,2025-08-26 21:31:09.522,2025-08-26 20:08:08.736,99.0,0.0,48.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-26 20:59:59.999,5d916f93-7ed5-4bdf-a52d-c31050efc11f,
62800471,2025-08-27 07:00:00.000,,b550882d-ee0e-42ff-b680-0ce88a48365b.binning_data.json,10011,62800471,2025-08-27 10:01:11.582,2025-08-27 07:14:01.195,98.0,68.0,83.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 07:59:59.999,b550882d-ee0e-42ff-b680-0ce88a48365b,
62800471,2025-08-26 19:00:00.000,,f537c791-d59d-47e3-9c9b-7fafe2f3ee41.binning_data.json,10011,62800471,2025-08-26 20:08:08.655,2025-08-26 19:01:59.813,100.0,0.0,23.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-26 19:59:59.999,f537c791-d59d-47e3-9c9b-7fafe2f3ee41,
62800471,2025-08-26 23:00:00.000,,4dba3c33-082f-4373-ade7-52a829ccbc17.binning_data.json,10011,62800471,2025-08-27 00:02:12.747,2025-08-26 23:16:04.807,96.0,1.0,54.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-26 23:59:59.999,4dba3c33-082f-4373-ade7-52a829ccbc17,
62800471,2025-08-27 12:00:00.000,,e05ef876-946f-4534-88cf-a94d3b583f1d.binning_data.json,10011,62800471,2025-08-27 13:10:01.588,2025-08-27 12:27:04.755,97.0,0.0,32.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 12:59:59.999,e05ef876-946f-4534-88cf-a94d3b583f1d,
62800471,2025-08-27 16:00:00.000,,19ccec9a-3987-4671-9898-3c987bb91e9d.binning_data.json,10011,62800471,2025-08-27 17:03:23.616,2025-08-27 16:01:05.957,81.0,0.0,15.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 16:59:59.999,19ccec9a-3987-4671-9898-3c987bb91e9d,
62800471,2025-08-27 14:00:00.000,,ad5db768-de54-4fcd-8379-a353ff256cad.binning_data.json,10011,62800471,2025-08-27 15:01:35.752,2025-08-27 14:02:32.832,97.0,0.0,54.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 14:59:59.999,ad5db768-de54-4fcd-8379-a353ff256cad,
62800471,2025-08-27 01:00:00.000,,e5a4e1cf-0a50-40ee-89a9-be4958d17614.binning_data.json,10011,62800471,2025-08-27 02:03:40.536,2025-08-27 01:21:47.579,71.0,0.0,19.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 01:59:59.999,e5a4e1cf-0a50-40ee-89a9-be4958d17614,
62800471,2025-08-27 22:00:00.000,,2b5fe07a-3b55-4105-b6fd-a4699f1e6392.binning_data.json,10011,62800471,2025-08-27 23:45:15.615,2025-08-27 22:08:06.743,100.0,8.0,87.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 22:59:59.999,2b5fe07a-3b55-4105-b6fd-a4699f1e6392,
62800471,2025-08-27 06:00:00.000,,b54994d8-7020-4d56-98e3-13abb3aa0eb1.binning_data.json,10011,62800471,2025-08-27 07:14:01.103,2025-08-27 06:05:25.223,20.0,16.0,17.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 06:59:59.999,b54994d8-7020-4d56-98e3-13abb3aa0eb1,
62800471,2025-08-27 05:00:00.000,,6193e716-e1c5-418d-b38b-dc3cd88a576f.binning_data.json,10011,62800471,2025-08-27 06:05:25.118,2025-08-27 05:01:08.743,100.0,10.0,90.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 05:59:59.999,6193e716-e1c5-418d-b38b-dc3cd88a576f,
62800471,2025-08-27 17:00:00.000,,8591f084-d4fa-4f43-839b-9709e81d4b2f.binning_data.json,10011,62800471,2025-08-27 18:08:14.601,2025-08-27 17:03:23.681,96.0,0.0,26.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 17:59:59.999,8591f084-d4fa-4f43-839b-9709e81d4b2f,
62800471,2025-08-28 00:00:00.000,,919a4e33-c465-45cb-96fc-f4c26a115fc3.binning_data.json,10011,62800471,2025-08-28 01:12:38.771,2025-08-28 00:34:38.270,74.0,6.0,28.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 00:59:59.999,919a4e33-c465-45cb-96fc-f4c26a115fc3,
62800471,2025-08-27 03:00:00.000,,973b9328-ee6a-4274-86fc-5b4153d1a63c.binning_data.json,10011,62800471,2025-08-27 04:23:46.535,2025-08-27 03:01:12.158,100.0,0.0,45.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 03:59:59.999,973b9328-ee6a-4274-86fc-5b4153d1a63c,
62800471,2025-08-27 10:00:00.000,,1e20e4bc-f253-47b2-bedf-c9ea374bbc28.binning_data.json,10011,62800471,2025-08-27 12:27:04.593,2025-08-27 10:01:11.840,64.0,1.0,8.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 10:59:59.999,1e20e4bc-f253-47b2-bedf-c9ea374bbc28,
62800471,2025-08-27 18:00:00.000,,41ec525b-29a2-424c-a4ce-6b6f03e0001f.binning_data.json,10011,62800471,2025-08-27 19:11:21.843,2025-08-27 18:08:14.696,96.0,0.0,36.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 18:59:59.999,41ec525b-29a2-424c-a4ce-6b6f03e0001f,
62800471,2025-08-27 20:00:00.000,,18bd1267-a91c-4669-860a-440095dd8c45.binning_data.json,10011,62800471,2025-08-27 21:01:31.724,2025-08-27 20:05:19.814,18.0,0.0,1.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 20:59:59.999,18bd1267-a91c-4669-860a-440095dd8c45,
62800471,2025-08-28 02:00:00.000,,71a0474a-2274-47c8-995f-6025e6afda2c.binning_data.json,10011,62800471,2025-08-28 03:07:40.629,2025-08-28 02:02:51.749,83.0,10.0,41.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 02:59:59.999,71a0474a-2274-47c8-995f-6025e6afda2c,
62800471,2025-08-27 21:00:00.000,,acb45f50-e129-42a2-bb98-187686a83c49.binning_data.json,10011,62800471,2025-08-27 22:08:06.646,2025-08-27 21:01:31.793,88.0,0.0,21.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 21:59:59.999,acb45f50-e129-42a2-bb98-187686a83c49,
62800471,2025-08-27 15:00:00.000,,5e7cc609-6528-4604-9b8a-72c9d96dfe35.binning_data.json,10011,62800471,2025-08-27 16:01:05.894,2025-08-27 15:01:35.835,96.0,0.0,32.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 15:59:59.999,5e7cc609-6528-4604-9b8a-72c9d96dfe35,
62800471,2025-08-28 19:00:00.000,,b262d575-67ae-4b46-82a8-fb31efaf5cd0.binning_data.json,10011,62800471,2025-08-28 20:08:33.479,2025-08-28 19:01:02.728,98.0,9.0,50.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 19:59:59.999,b262d575-67ae-4b46-82a8-fb31efaf5cd0,
62800471,2025-08-27 13:00:00.000,,362aa946-0fa3-4844-91bb-288f42893557.binning_data.json,10011,62800471,2025-08-27 14:02:32.765,2025-08-27 13:10:01.694,95.0,1.0,63.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 13:59:59.999,362aa946-0fa3-4844-91bb-288f42893557,
62800471,2025-08-27 19:00:00.000,,a892b575-1e9e-4242-84a8-ed83d18ea4d8.binning_data.json,10011,62800471,2025-08-27 20:05:19.704,2025-08-27 19:11:22.258,66.0,0.0,12.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 19:59:59.999,a892b575-1e9e-4242-84a8-ed83d18ea4d8,
62800471,2025-08-28 01:00:00.000,,1a418f1d-8797-4f13-9be4-650fd03d9a46.binning_data.json,10011,62800471,2025-08-28 02:02:51.650,2025-08-28 01:12:38.975,67.0,11.0,38.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 01:59:59.999,1a418f1d-8797-4f13-9be4-650fd03d9a46,
62800471,2025-08-28 17:00:00.000,,c99e4315-7b6a-43ab-b009-e9b8189a582e.binning_data.json,10011,62800471,2025-08-28 18:15:31.028,2025-08-28 17:02:27.850,92.0,4.0,38.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 17:59:59.999,c99e4315-7b6a-43ab-b009-e9b8189a582e,
62800471,2025-08-28 15:00:00.000,,cb572cca-1511-443a-841d-9dcb30621a92.binning_data.json,10011,62800471,2025-08-28 16:26:36.624,2025-08-28 16:26:36.477,35.0,0.0,13.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 15:59:59.999,cb572cca-1511-443a-841d-9dcb30621a92,
62800471,2025-08-28 04:00:00.000,,e2269533-9044-44b9-b3a6-38884fd441f8.binning_data.json,10011,62800471,2025-08-28 05:04:02.202,2025-08-28 04:07:12.158,91.0,27.0,59.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 04:59:59.999,e2269533-9044-44b9-b3a6-38884fd441f8,
62800471,2025-08-28 16:00:00.000,,1755abf6-531b-45bd-825c-ace087293dee.binning_data.json,10011,62800471,2025-08-28 17:02:27.751,2025-08-28 16:26:36.701,79.0,2.0,28.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 16:59:59.999,1755abf6-531b-45bd-825c-ace087293dee,
62910051,2025-08-30 00:00:00.000,,b650db20-ec33-4241-aa45-cd87717e9dbb.binning_data.json,10011,62910051,2025-08-30 01:05:13.658,2025-08-30 00:03:52.672,97.0,2.0,66.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-30 00:59:59.999,b650db20-ec33-4241-aa45-cd87717e9dbb,
62800471,2025-08-27 23:00:00.000,,ce40d5d0-e57f-4706-af0d-09b2ebcad715.binning_data.json,10011,62800471,2025-08-28 00:33:14.348,2025-08-27 23:45:15.698,100.0,10.0,52.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-27 23:59:59.999,ce40d5d0-e57f-4706-af0d-09b2ebcad715,
62800471,2025-08-28 21:00:00.000,,d8c0d87f-6fb3-4380-844e-c1550e829f64.binning_data.json,10011,62800471,2025-08-28 22:09:28.641,2025-08-28 21:21:16.399,41.0,0.0,17.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 21:59:59.999,d8c0d87f-6fb3-4380-844e-c1550e829f64,
62800471,2025-08-28 20:00:00.000,,e2c878c3-9fc9-4dcb-9422-94c291180665.binning_data.json,10011,62800471,2025-08-28 21:21:16.194,2025-08-28 20:08:33.636,99.0,10.0,48.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 20:59:59.999,e2c878c3-9fc9-4dcb-9422-94c291180665,
62800471,2025-08-28 18:00:00.000,,08d40579-4397-4201-889b-bd0be992c784.binning_data.json,10011,62800471,2025-08-28 19:01:02.592,2025-08-28 18:15:31.105,99.0,3.0,57.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 18:59:59.999,08d40579-4397-4201-889b-bd0be992c784,
62910051,2025-08-29 19:00:00.000,,5b93ffc4-8d16-4a11-b9b6-ba51162d4a37.binning_data.json,10011,62910051,2025-08-29 20:02:51.579,2025-08-29 19:05:08.693,87.0,4.0,48.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-29 19:59:59.999,5b93ffc4-8d16-4a11-b9b6-ba51162d4a37,
62800471,2025-08-28 03:00:00.000,,86ec32ad-4c55-4aab-8723-9e86a9d83815.binning_data.json,10011,62800471,2025-08-28 04:07:12.015,2025-08-28 03:07:40.706,82.0,0.0,35.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 03:59:59.999,86ec32ad-4c55-4aab-8723-9e86a9d83815,
62800471,2025-08-28 05:00:00.000,,edf9f7c2-5919-49bc-a2c6-b784d9405e8d.binning_data.json,10011,62800471,2025-08-28 05:04:02.333,2025-08-28 05:04:02.333,40.0,35.0,37.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 05:04:02.289,edf9f7c2-5919-49bc-a2c6-b784d9405e8d,
62910051,2025-08-30 01:00:00.000,,f5389293-f0ef-421a-9eb1-3909aac2aaaf.binning_data.json,10011,62910051,2025-08-30 02:02:13.876,2025-08-30 01:05:13.737,96.0,0.0,72.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-30 01:59:59.999,f5389293-f0ef-421a-9eb1-3909aac2aaaf,
62910051,2025-08-29 20:00:00.000,,c9d30675-415d-4700-896c-971981a953e1.binning_data.json,10011,62910051,2025-08-29 21:16:12.518,2025-08-29 20:02:51.690,99.0,8.0,50.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-29 20:59:59.999,c9d30675-415d-4700-896c-971981a953e1,
62910051,2025-08-29 17:00:00.000,,808e48f6-b852-44ec-9270-a83560822510.binning_data.json,10011,62910051,2025-08-29 18:12:00.673,2025-08-29 17:05:00.988,100.0,0.0,32.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-29 17:59:59.999,808e48f6-b852-44ec-9270-a83560822510,
62910051,2025-08-29 22:00:00.000,,7c23b278-8f6b-4310-aa98-23e231c7633f.binning_data.json,10011,62910051,2025-08-29 23:06:12.586,2025-08-29 22:07:56.876,99.0,20.0,41.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-29 22:59:59.999,7c23b278-8f6b-4310-aa98-23e231c7633f,
62910051,2025-08-29 16:00:00.000,,b7c63b5d-a254-4d8c-9f41-a069da306408.binning_data.json,10011,62910051,2025-08-29 17:05:00.847,2025-08-29 17:05:00.847,48.0,2.0,16.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-29 16:59:59.999,b7c63b5d-a254-4d8c-9f41-a069da306408,
62910051,2025-08-30 02:00:00.000,,d27ba31d-96b9-4501-ba0a-42305cfb8408.binning_data.json,10011,62910051,2025-08-30 03:01:51.542,2025-08-30 02:02:13.952,98.0,10.0,76.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-30 02:59:59.999,d27ba31d-96b9-4501-ba0a-42305cfb8408,
62910051,2025-08-29 18:00:00.000,,5e6e90e7-b9ec-4499-a503-6a331db4f866.binning_data.json,10011,62910051,2025-08-29 19:05:08.578,2025-08-29 18:12:00.733,97.0,1.0,40.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-29 18:59:59.999,5e6e90e7-b9ec-4499-a503-6a331db4f866,
62910051,2025-08-29 21:00:00.000,,79d3de61-5932-40a5-9acd-08462e04281d.binning_data.json,10011,62910051,2025-08-29 22:07:56.785,2025-08-29 21:16:12.672,65.0,1.0,24.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-29 21:59:59.999,79d3de61-5932-40a5-9acd-08462e04281d,
62800471,2025-08-28 22:00:00.000,,7623e04a-12d4-4564-ac7d-85a10da4c4bc.binning_data.json,10011,62800471,2025-08-28 22:09:28.817,2025-08-28 22:09:28.817,29.0,29.0,29.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-28 22:09:28.798,7623e04a-12d4-4564-ac7d-85a10da4c4bc,
62910051,2025-08-30 03:00:00.000,,f86252f7-b0bf-478e-a50d-dd2c044177a0.binning_data.json,10011,62910051,2025-08-30 03:01:51.631,2025-08-30 03:01:51.631,28.0,28.0,28.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-30 03:01:51.608,f86252f7-b0bf-478e-a50d-dd2c044177a0,
62910051,2025-08-29 23:00:00.000,,f234e159-30bb-4351-8d85-de547f4af473.binning_data.json,10011,62910051,2025-08-30 00:03:52.575,2025-08-29 23:06:12.666,100.0,3.0,41.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-08-29 23:59:59.999,f234e159-30bb-4351-8d85-de547f4af473,
62910051,2025-09-02 12:00:00.000,,abe89494-a5ab-4f88-8f28-5443d1c543ae.binning_data.json,10011,62910051,2025-09-02 13:14:42.208,2025-09-02 12:35:01.968,100.0,0.0,52.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-02 12:59:59.999,abe89494-a5ab-4f88-8f28-5443d1c543ae,
62910051,2025-09-02 13:00:00.000,,b20cf53d-6a24-4d0e-8adc-0d7ac7db056e.binning_data.json,10011,62910051,2025-09-02 14:15:02.421,2025-09-02 13:14:42.309,81.0,0.0,12.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-02 13:59:59.999,b20cf53d-6a24-4d0e-8adc-0d7ac7db056e,
62910051,2025-09-02 14:00:00.000,,78162233-14bf-43de-ac23-1b4fb75a0719.binning_data.json,10011,62910051,2025-09-02 15:01:06.933,2025-09-02 14:15:02.515,80.0,0.0,7.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-02 14:59:59.999,78162233-14bf-43de-ac23-1b4fb75a0719,
62910051,2025-09-02 20:00:00.000,,835e3fc2-239f-437e-a568-531d8253193b.binning_data.json,10011,62910051,2025-09-02 21:10:41.615,2025-09-02 20:02:04.637,39.0,0.0,4.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-02 20:59:59.999,835e3fc2-239f-437e-a568-531d8253193b,
62910051,2025-09-02 15:00:00.000,,c98b2c08-5c60-4833-b35b-8dd6edc4bb5a.binning_data.json,10011,62910051,2025-09-02 16:09:39.208,2025-09-02 15:01:07.306,23.0,0.0,3.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-02 15:59:59.999,c98b2c08-5c60-4833-b35b-8dd6edc4bb5a,
62910051,2025-09-02 16:00:00.000,,0e526e04-e9a6-4c45-9577-7b34235ac6a2.binning_data.json,10011,62910051,2025-09-02 17:01:00.190,2025-09-02 16:09:39.273,25.0,0.0,3.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-02 16:59:59.999,0e526e04-e9a6-4c45-9577-7b34235ac6a2,
62910051,2025-09-03 01:00:00.000,,09b401d1-bf61-4539-b25a-5979270e00fd.binning_data.json,10011,62910051,2025-09-03 02:06:02.259,2025-09-03 01:26:33.605,94.0,6.0,31.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 01:59:59.999,09b401d1-bf61-4539-b25a-5979270e00fd,
62910051,2025-09-02 17:00:00.000,,6406747e-243e-45e4-903c-e0a0f00eaedf.binning_data.json,10011,62910051,2025-09-02 18:03:18.583,2025-09-02 17:01:00.249,77.0,0.0,11.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-02 17:59:59.999,6406747e-243e-45e4-903c-e0a0f00eaedf,
62910051,2025-09-03 03:00:00.000,,1b74923d-e789-4b27-a858-b9dd2c4ee556.binning_data.json,10011,62910051,2025-09-03 04:01:29.628,2025-09-03 03:03:59.486,68.0,1.0,22.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 03:59:59.999,1b74923d-e789-4b27-a858-b9dd2c4ee556,
62910051,2025-09-02 18:00:00.000,,a642762a-09d0-481d-8329-15c13c4e3794.binning_data.json,10011,62910051,2025-09-02 19:01:57.778,2025-09-02 18:03:18.669,79.0,0.0,10.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-02 18:59:59.999,a642762a-09d0-481d-8329-15c13c4e3794,
62910051,2025-09-03 02:00:00.000,,ab3ffb36-12f8-4427-a5de-a789a17fdc67.binning_data.json,10011,62910051,2025-09-03 03:03:59.346,2025-09-03 02:07:11.186,60.0,0.0,14.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 02:59:59.999,ab3ffb36-12f8-4427-a5de-a789a17fdc67,
62910051,2025-09-02 19:00:00.000,,1903a195-f430-441a-9db2-a96040c8e569.binning_data.json,10011,62910051,2025-09-02 20:02:04.501,2025-09-02 19:01:57.855,33.0,0.0,4.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-02 19:59:59.999,1903a195-f430-441a-9db2-a96040c8e569,
62910051,2025-09-03 17:00:00.000,,012d1a5f-0c5c-439b-96a7-2112dec5d1cf.binning_data.json,10011,62910051,2025-09-03 18:03:00.170,2025-09-03 17:02:17.810,30.0,0.0,2.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 17:59:59.999,012d1a5f-0c5c-439b-96a7-2112dec5d1cf,
62910051,2025-09-03 00:00:00.000,,24c134da-cf36-4858-931a-2390ad6946a6.binning_data.json,10011,62910051,2025-09-03 01:26:33.535,2025-09-03 00:04:32.643,88.0,3.0,30.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 00:59:59.999,24c134da-cf36-4858-931a-2390ad6946a6,
62910051,2025-09-02 22:00:00.000,,3c7f23a6-71a5-4d70-9383-62fef6cfa7f6.binning_data.json,10011,62910051,2025-09-02 23:02:39.563,2025-09-02 22:02:49.388,93.0,3.0,62.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-02 22:59:59.999,3c7f23a6-71a5-4d70-9383-62fef6cfa7f6,
62910051,2025-09-04 00:00:00.000,,9b0812ad-f33a-4f52-8b72-e6d642c58b04.binning_data.json,10011,62910051,2025-09-04 01:02:28.929,2025-09-04 00:01:08.122,3.0,0.0,0.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-04 00:59:59.999,9b0812ad-f33a-4f52-8b72-e6d642c58b04,
62910051,2025-09-02 21:00:00.000,,c12abdf2-d853-42e9-b168-e4622b9ce239.binning_data.json,10011,62910051,2025-09-02 22:02:49.107,2025-09-02 21:10:42.207,93.0,4.0,40.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-02 21:59:59.999,c12abdf2-d853-42e9-b168-e4622b9ce239,
62910051,2025-09-03 05:00:00.000,,50d3e5b2-6640-415f-a582-fe042fd09a60.binning_data.json,10011,62910051,2025-09-03 12:44:09.400,2025-09-03 05:06:38.659,76.0,4.0,44.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 05:59:59.999,50d3e5b2-6640-415f-a582-fe042fd09a60,
62910051,2025-09-02 23:00:00.000,,5177b49b-493d-4644-9b9f-6515d6d20986.binning_data.json,10011,62910051,2025-09-03 00:04:32.564,2025-09-02 23:02:39.647,86.0,6.0,31.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-02 23:59:59.999,5177b49b-493d-4644-9b9f-6515d6d20986,
62910051,2025-09-03 13:00:00.000,,f29add2c-4d86-4720-89ef-405d48b24cb3.binning_data.json,10011,62910051,2025-09-03 14:01:06.468,2025-09-03 13:10:33.786,15.0,0.0,1.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 13:59:59.999,f29add2c-4d86-4720-89ef-405d48b24cb3,
62910051,2025-09-03 23:00:00.000,,ac3d8ad9-20d0-498e-ac6d-e0af104f6531.binning_data.json,10011,62910051,2025-09-04 00:01:07.503,2025-09-03 23:01:00.988,30.0,0.0,2.0,,UTC-0700,DA11Kl5+/r,,com.sec.android.app.shealth,2025-09-03 23:59:59.999,ac3d8ad9-20d0-498e-ac6d-e0af104f6531,
