com.samsung.shealth.calories_burned.details,6307003,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,7ff4a3f1-367b-42d7-b4fe-685e83e62dbd.extra_data.json,,99.0,62660010,0.0,3862504,1532.9496,62660010,2024-05-20 03:03:23.369,2024-04-23 07:00:00.572,264.06058,3sHRV5oxWU,com.sec.android.app.shealth,7ff4a3f1-367b-42d7-b4fe-685e83e62dbd,1713830400000,
,,c7fa4730-0373-4695-82bd-b48dbaae9bd5.extra_data.json,,0.0,62660010,0.0,2658121,1555.3184,62660010,2024-05-20 03:03:23.377,2024-04-24 07:00:00.539,154.33563,3sHRV5oxWU,com.sec.android.app.shealth,c7fa4730-0373-4695-82bd-b48dbaae9bd5,1713916800000,
,,461ce767-56fb-4f4b-82de-af52b8de1c7f.extra_data.json,,0.0,62660010,0.0,2613312,1556.1505,62660010,2024-05-20 03:03:23.391,2024-04-25 07:36:01.278,154.05608,3sHRV5oxWU,com.sec.android.app.shealth,461ce767-56fb-4f4b-82de-af52b8de1c7f,1714003200000,
,,0d4dbeb0-601b-463b-ab86-7437b90b3038.extra_data.json,,0.0,62660010,0.0,2579751,1556.7738,62660010,2024-05-20 03:03:23.402,2024-04-26 07:36:03.238,146.09657,3sHRV5oxWU,com.sec.android.app.shealth,0d4dbeb0-601b-463b-ab86-7437b90b3038,1714089600000,
,,815bb755-3b68-431f-8cc0-59a3b527ee44.extra_data.json,,0.0,62660010,0.0,4550792,1520.1661,62660010,2024-05-20 03:03:23.467,2024-04-27 08:39:55.292,258.60162,3sHRV5oxWU,com.sec.android.app.shealth,815bb755-3b68-431f-8cc0-59a3b527ee44,1714176000000,
,,aea4280c-f4c9-4d64-8539-958d033df53e.extra_data.json,,0.0,62660010,0.0,4204638,1526.5952,62660010,2024-05-26 00:39:48.700,2024-04-28 07:00:00.963,236.05815,3sHRV5oxWU,com.sec.android.app.shealth,aea4280c-f4c9-4d64-8539-958d033df53e,1714262400000,
,,8c306b21-2529-49e1-8203-2b60c9e3ed2a.extra_data.json,,89.0,62660010,0.0,4187311,1526.917,62660010,2024-05-26 21:12:01.640,2024-05-01 07:00:00.632,275.73163,3sHRV5oxWU,com.sec.android.app.shealth,8c306b21-2529-49e1-8203-2b60c9e3ed2a,1714521600000,
,,1e5b20d2-1a6f-4438-8ee1-bf643e554459.extra_data.json,,0.0,62660010,0.0,4136305,1527.8644,62660010,2024-05-26 21:12:01.646,2024-05-02 07:00:00.765,241.57483,3sHRV5oxWU,com.sec.android.app.shealth,1e5b20d2-1a6f-4438-8ee1-bf643e554459,1714608000000,
,,2344c688-055b-4e06-a303-d8d3e4d19698.extra_data.json,,0.0,62660010,0.0,4427890,1522.4489,62660010,2024-05-26 21:12:01.658,2024-05-03 07:00:01.269,252.55086,3sHRV5oxWU,com.sec.android.app.shealth,2344c688-055b-4e06-a303-d8d3e4d19698,1714694400000,
,,048d4bb2-c193-46e4-94c1-ecca73b2cf4d.extra_data.json,,0.0,62660010,0.0,2047583,1566.6577,62660010,2024-05-26 21:12:01.664,2024-05-04 07:00:00.554,112.7099,3sHRV5oxWU,com.sec.android.app.shealth,048d4bb2-c193-46e4-94c1-ecca73b2cf4d,1714780800000,
