com.samsung.health.skin_temperature,6307003,4
create_sh_ver,stat_m1,stat_m2,baseline,start_time,binning_data,stat_n,tag_id,modify_sh_ver,lower_bound,update_time,create_time,client_data_id,upper_bound,max,min,client_data_ver,temperature,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
,35.999,1296.3135,35.932926,2024-07-18 05:54:00.000,3def24a0-4553-4cf4-8a90-84a878681349.binning_data.json,471,31301,,34.369854,2024-07-18 14:07:46.668,2024-07-18 14:07:46.668,,37.495995,37.0951,34.0308,,35.999,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-18 14:04:00.000,3def24a0-4553-4cf4-8a90-84a878681349,
,36.858494,1358.6177,35.93809,2024-07-19 06:24:00.000,68f6af93-3ee6-4bba-9771-b8a162810ea6.binning_data.json,60,31301,,34.398884,2024-07-19 07:44:26.059,2024-07-19 07:44:26.059,,37.477295,37.159084,36.41586,,36.858494,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-19 07:39:00.000,68f6af93-3ee6-4bba-9771-b8a162810ea6,
,35.607304,1268.3978,35.96656,2024-07-17 05:54:00.000,e157018a-b9df-48e5-ab43-3395cd581ddf.binning_data.json,520,31301,,34.40333,2024-07-19 07:44:28.098,2024-07-17 14:58:39.330,,37.52979,36.954094,33.484207,,35.607304,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-17 14:26:00.000,e157018a-b9df-48e5-ab43-3395cd581ddf,
,36.023933,1298.074,35.960873,2024-07-20 06:15:00.000,aad9afee-9b4c-405a-93de-9fa882143c41.binning_data.json,120,31301,,34.442074,2024-07-21 15:28:52.432,2024-07-20 09:11:29.408,,37.47967,36.66518,34.691166,,36.023933,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-20 08:41:00.000,aad9afee-9b4c-405a-93de-9fa882143c41,
,35.6709,1272.8478,35.96201,2024-07-20 09:12:00.000,d703fa0d-ee56-4201-84d4-16e191827475.binning_data.json,382,31301,,34.448853,2024-07-21 15:28:52.453,2024-07-20 16:09:00.201,,37.47517,36.866146,34.415764,,35.6709,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-20 15:43:00.000,d703fa0d-ee56-4201-84d4-16e191827475,
,35.755478,1278.914,35.946182,2024-07-21 06:50:00.000,0d434558-c8de-4591-9780-84fc72f2a8ee.binning_data.json,465,31301,,34.43863,2024-07-21 15:28:52.463,2024-07-21 15:28:49.804,,37.453735,37.207855,34.18109,,35.755478,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-21 14:31:00.000,0d434558-c8de-4591-9780-84fc72f2a8ee,
,36.12725,1305.5083,35.90951,2024-07-23 06:10:00.000,8bff7d15-9d04-4015-999e-2d2424a0f831.binning_data.json,60,31301,,34.415607,2024-07-23 08:03:30.672,2024-07-23 08:03:30.672,,37.40342,36.666645,35.11419,,36.12725,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-23 07:37:00.000,8bff7d15-9d04-4015-999e-2d2424a0f831,
,36.087772,1302.374,35.934345,2024-07-21 20:50:00.000,788b4060-85fc-481a-bf24-6a9049ae4d04.binning_data.json,60,31301,,34.434544,2024-07-23 08:12:53.803,2024-07-21 22:51:33.258,,37.434147,36.448895,35.78087,,36.087772,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-21 22:11:00.000,788b4060-85fc-481a-bf24-6a9049ae4d04,
,35.873177,1287.0908,35.911144,2024-07-23 08:55:00.000,9d177a89-4869-4b58-972a-26730eae4489.binning_data.json,156,31301,,34.419197,2024-07-23 12:16:39.583,2024-07-23 12:16:39.583,,37.403088,36.487274,34.687695,,35.873177,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-23 11:47:00.000,9d177a89-4869-4b58-972a-26730eae4489,
,35.570446,1265.4532,35.935566,2024-07-22 05:36:00.000,e49301fc-6129-4444-8bcc-14d8e68d6060.binning_data.json,284,31301,,34.441017,2024-07-23 12:16:41.889,2024-07-22 11:01:48.082,,37.43011,36.271168,34.44775,,35.570446,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-22 10:22:00.000,e49301fc-6129-4444-8bcc-14d8e68d6060,
,35.072662,1230.5358,35.92233,2024-07-22 11:26:00.000,54da70d9-ee31-4fde-9c7e-4ac7bc6993a7.binning_data.json,120,31301,,34.439774,2024-07-23 12:16:41.937,2024-07-22 14:08:52.421,,37.404884,36.36107,33.84863,,35.072662,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-22 13:18:00.000,54da70d9-ee31-4fde-9c7e-4ac7bc6993a7,
,35.6494,1271.2294,35.900967,2024-07-25 05:37:00.000,5d5a8507-e8df-4a97-816e-cec9dc09f8aa.binning_data.json,507,31301,,34.430065,2024-07-25 14:24:20.489,2024-07-25 14:24:20.489,,37.371872,36.786995,34.41079,,35.6494,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-25 14:24:00.000,5d5a8507-e8df-4a97-816e-cec9dc09f8aa,
,36.376045,1323.4601,35.905666,2024-07-24 05:32:00.000,1283ba83-35cc-4d32-a72a-feee7eef5429.binning_data.json,104,31301,,34.42924,2024-07-24 07:44:39.079,2024-07-24 07:44:39.079,,37.382095,37.142605,35.616077,,36.376045,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-24 07:30:00.000,1283ba83-35cc-4d32-a72a-feee7eef5429,
,35.40985,1254.0375,35.91149,2024-07-24 09:19:00.000,d6c8ca55-25f5-4963-953a-ff3de3d3cc2a.binning_data.json,180,31301,,34.436764,2024-07-25 00:41:11.283,2024-07-25 00:41:11.283,,37.386215,36.312595,34.60022,,35.40985,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-24 12:50:00.000,d6c8ca55-25f5-4963-953a-ff3de3d3cc2a,
,35.60003,1267.5201,35.91042,2024-07-23 12:10:00.000,fbc7a6c6-d1be-4e04-86c2-4b434eb180fd.binning_data.json,127,31301,,34.427647,2024-07-25 00:41:37.241,2024-07-23 14:42:52.971,,37.393192,36.301064,34.828934,,35.60003,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-23 14:25:00.000,fbc7a6c6-d1be-4e04-86c2-4b434eb180fd,
,35.319008,1247.7694,35.860516,2024-07-27 10:40:00.000,e2952fd3-edca-4c0b-9ce6-e9364b63e463.binning_data.json,237,31301,,34.402027,2024-07-28 18:42:29.035,2024-07-27 15:18:04.580,,37.319004,36.832058,34.383232,,35.319008,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-27 14:24:00.000,e2952fd3-edca-4c0b-9ce6-e9364b63e463,
,35.488075,1259.6816,35.888577,2024-07-26 07:56:00.000,6e7e9bcb-1aa4-4ac8-88ca-32e773548446.binning_data.json,343,31301,,34.43057,2024-07-27 15:18:05.971,2024-07-26 14:20:58.686,,37.346584,36.687122,34.410408,,35.488075,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-26 13:41:00.000,6e7e9bcb-1aa4-4ac8-88ca-32e773548446,
,35.210888,1240.017,35.84754,2024-07-28 06:54:00.000,927a17a7-b8bf-44f4-a868-83aa3683d849.binning_data.json,154,31301,,34.38686,2024-07-28 18:42:30.138,2024-07-28 10:09:47.884,,37.308228,35.879143,34.10659,,35.210888,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-28 09:28:00.000,927a17a7-b8bf-44f4-a868-83aa3683d849,
,35.494785,1260.3115,35.83934,2024-07-28 10:30:00.000,bf5e47c1-cefe-4c67-ac26-8afa3366029f.binning_data.json,252,31301,,34.377113,2024-07-28 18:42:30.169,2024-07-28 15:10:30.404,,37.30157,36.84226,33.748352,,35.494785,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-28 14:50:00.000,bf5e47c1-cefe-4c67-ac26-8afa3366029f,
,35.64778,1271.4901,35.830463,2024-07-28 16:18:00.000,c157f315-2a66-47ca-8eba-d672aaa202d6.binning_data.json,102,31301,,34.368546,2024-07-28 18:42:30.192,2024-07-28 18:39:46.181,,37.292385,36.65254,34.096546,,35.64778,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-28 17:57:00.000,c157f315-2a66-47ca-8eba-d672aaa202d6,
,35.11644,1233.4135,35.874092,2024-07-27 06:29:00.000,0788df2f-762f-4cf5-8739-ae484855da28.binning_data.json,173,31301,,34.42184,2024-07-27 10:07:15.987,2024-07-27 10:07:15.987,,37.32634,35.736042,33.93125,,35.11644,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-27 09:42:00.000,0788df2f-762f-4cf5-8739-ae484855da28,
,36.181026,1309.31,35.886936,2024-07-26 06:03:00.000,f93b0449-1339-4d0c-b3a7-169b6bcd1c10.binning_data.json,51,31301,,34.427273,2024-07-27 10:07:16.585,2024-07-26 07:23:46.731,,37.3466,36.568928,35.142246,,36.181026,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-26 07:08:00.000,f93b0449-1339-4d0c-b3a7-169b6bcd1c10,
,35.74893,1279.9973,35.780193,2024-08-04 06:49:00.000,f2809354-93a9-4b21-bb1b-16979e3046e2.binning_data.json,515,31301,,34.241837,2024-08-04 15:44:11.690,2024-08-04 15:44:11.690,,37.31855,37.355026,28.593222,,35.74893,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-04 15:44:00.000,f2809354-93a9-4b21-bb1b-16979e3046e2,
,36.414433,1326.173,35.82858,2024-07-28 22:50:00.000,31e30916-8101-44cb-b076-210c04ceefe9.binning_data.json,73,31301,,34.36392,2024-08-04 15:44:16.698,2024-07-29 00:33:34.328,,37.293243,36.840794,35.478607,,36.414433,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-29 00:09:00.000,31e30916-8101-44cb-b076-210c04ceefe9,
,34.735256,1207.2789,35.832874,2024-07-29 07:11:00.000,b3044bae-fc9e-432d-bc18-98b00bb7f02d.binning_data.json,410,31301,,34.368748,2024-08-04 15:44:16.721,2024-07-29 14:19:03.883,,37.297,36.33905,32.97564,,34.735256,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-07-29 14:07:00.000,b3044bae-fc9e-432d-bc18-98b00bb7f02d,
,35.206833,1240.2203,35.746956,2024-08-07 05:26:00.000,4da95f32-9f16-4402-8898-5f11f2998abf.binning_data.json,479,31301,,34.130825,2024-08-08 12:17:01.770,2024-08-07 14:12:40.328,,37.363087,36.89912,33.812695,,35.206833,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-07 13:38:00.000,4da95f32-9f16-4402-8898-5f11f2998abf,
,35.67653,1273.1393,35.713673,2024-08-08 04:36:00.000,035f833c-9548-4630-a69a-c43e702c9b1a.binning_data.json,411,31301,,34.06839,2024-08-09 14:35:59.226,2024-08-08 12:17:00.357,,37.358955,37.03631,34.551723,,35.67653,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-08 11:19:00.000,035f833c-9548-4630-a69a-c43e702c9b1a,
,36.016182,1297.5402,35.683556,2024-08-09 06:47:00.000,d54d987b-3790-4d94-96dd-d6135237df3d.binning_data.json,185,31301,,34.05621,2024-08-10 15:22:17.266,2024-08-09 10:40:08.992,,37.3109,37.063618,34.894447,,36.016182,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-09 10:01:00.000,d54d987b-3790-4d94-96dd-d6135237df3d,
,35.763283,1279.3214,35.74197,2024-08-06 05:41:00.000,5f928e35-f6a9-4c4f-8bf4-7bc33aa5d9f9.binning_data.json,360,31301,,34.11878,2024-08-08 12:17:01.717,2024-08-06 17:33:53.509,,37.36516,37.520687,34.494873,,35.763283,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-06 12:12:00.000,5f928e35-f6a9-4c4f-8bf4-7bc33aa5d9f9,
,35.862045,1286.4071,35.735844,2024-08-05 06:42:00.000,adb8e87d-597f-466a-a0d0-a44c89bf7ee1.binning_data.json,486,31301,,34.09166,2024-08-06 17:34:07.440,2024-08-05 15:27:49.240,,37.380028,36.92033,34.47601,,35.862045,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-05 14:30:00.000,adb8e87d-597f-466a-a0d0-a44c89bf7ee1,
,35.637806,1270.3,35.671227,2024-08-09 10:41:00.000,25a55eba-f70e-4373-88de-85cfe31bc56c.binning_data.json,202,31301,,34.038662,2024-08-09 14:35:54.705,2024-08-09 14:35:54.705,,37.303787,36.60293,34.473423,,35.637806,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-09 14:17:00.000,25a55eba-f70e-4373-88de-85cfe31bc56c,
,35.458088,1258.1277,35.651524,2024-08-12 06:20:00.000,d29db3c3-db14-4f5d-9668-b5b856c6a201.binning_data.json,148,31301,,34.035656,2024-08-12 12:10:28.721,2024-08-12 09:32:35.516,,37.267395,37.77351,33.95222,,35.458088,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-12 08:48:00.000,d29db3c3-db14-4f5d-9668-b5b856c6a201,
,36.648094,1343.0908,35.64594,2024-08-11 21:45:00.000,0402cc19-3497-452a-8e8a-20af6a08aaf1.binning_data.json,55,31301,,34.03225,2024-08-11 23:19:58.409,2024-08-11 23:19:58.409,,37.259624,36.788265,36.434975,,36.648094,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-11 22:53:00.000,0402cc19-3497-452a-8e8a-20af6a08aaf1,
,35.53329,1263.098,35.670555,2024-08-10 07:07:00.000,f18d51b8-8719-44d6-82b8-11c79fa3b158.binning_data.json,445,31301,,34.04852,2024-08-11 23:20:00.880,2024-08-10 15:19:10.669,,37.29259,37.00485,34.259815,,35.53329,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-10 14:28:00.000,f18d51b8-8719-44d6-82b8-11c79fa3b158,
,36.318375,1319.4374,35.625134,2024-08-11 06:47:00.000,4a0b0beb-9e9a-49fe-a722-a2d941433e09.binning_data.json,398,31301,,34.023823,2024-08-12 12:10:28.686,2024-08-11 14:14:17.118,,37.22644,37.30412,34.947468,,36.318375,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-11 13:23:00.000,4a0b0beb-9e9a-49fe-a722-a2d941433e09,
,35.399708,1253.4735,35.648666,2024-08-12 09:30:00.000,5316ffed-4920-4ba0-8f13-af8ef493034e.binning_data.json,140,31301,,34.02913,2024-08-14 15:48:39.153,2024-08-12 12:10:26.540,,37.2682,36.065334,33.9693,,35.399708,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-12 11:58:00.000,5316ffed-4920-4ba0-8f13-af8ef493034e,
,36.04481,1299.6151,35.645233,2024-08-14 13:58:00.000,2eaff040-efa3-4512-8625-8d1538e44393.binning_data.json,91,31301,,34.030403,2024-08-15 18:03:49.551,2024-08-14 15:48:37.015,,37.26006,37.0689,35.176723,,36.04481,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-14 15:34:00.000,2eaff040-efa3-4512-8625-8d1538e44393,
,36.699596,1347.0011,35.677784,2024-08-14 20:26:00.000,296aef70-b90a-4585-9138-c9f51a35e092.binning_data.json,98,31301,,34.13271,2024-08-14 22:23:33.126,2024-08-14 22:23:33.126,,37.22286,37.050064,35.739414,,36.699596,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-14 22:18:00.000,296aef70-b90a-4585-9138-c9f51a35e092,
,35.12577,1234.5184,35.688503,2024-08-15 13:54:00.000,a6f15345-09c9-44ef-8db7-688929fea865.binning_data.json,236,31301,,34.136242,2024-08-15 18:03:45.743,2024-08-15 18:03:45.743,,37.240765,36.838253,33.67039,,35.12577,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-15 18:03:00.000,a6f15345-09c9-44ef-8db7-688929fea865,
,36.237743,1313.6925,35.657864,2024-08-15 19:43:00.000,719a7caf-5bfc-48da-8be4-8881064290b9.binning_data.json,95,31301,,34.08515,2024-08-15 21:32:52.619,2024-08-15 21:32:52.619,,37.23058,37.16325,34.73091,,36.237743,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-15 21:32:00.000,719a7caf-5bfc-48da-8be4-8881064290b9,
,35.1875,1238.6927,35.630478,2024-08-18 07:00:00.000,0cb86235-aaf8-4644-a671-abbe32956281.binning_data.json,541,31301,,34.049137,2024-08-18 16:30:37.038,2024-08-18 16:30:37.038,,37.21182,36.654858,33.24326,,35.1875,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-18 16:23:00.000,0cb86235-aaf8-4644-a671-abbe32956281,
,36.344727,1321.0591,35.58441,2024-08-18 22:19:00.000,cdfde584-af29-4460-ab9e-47c21cf169f7.binning_data.json,86,31301,,33.970364,2024-08-19 00:07:24.520,2024-08-19 00:07:24.520,,37.19846,36.962475,35.709972,,36.344727,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-18 23:59:00.000,cdfde584-af29-4460-ab9e-47c21cf169f7,
,35.68096,1273.8302,35.5921,2024-08-19 06:38:00.000,6cacbbe0-c464-4d04-af0f-016be506f4ba.binning_data.json,334,31301,,33.977882,2024-08-19 12:38:26.279,2024-08-19 12:38:26.279,,37.206318,36.69878,33.676636,,35.68096,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-19 12:29:00.000,6cacbbe0-c464-4d04-af0f-016be506f4ba,
,36.1589,1308.1194,35.663853,2024-08-16 09:27:00.000,b7af1f6c-20bf-4415-9f9f-6a049999082d.binning_data.json,112,31301,,34.088528,2024-08-16 11:50:09.340,2024-08-16 11:50:09.340,,37.239178,36.970787,34.53964,,36.1589,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-16 11:39:00.000,b7af1f6c-20bf-4415-9f9f-6a049999082d,
,34.917145,1219.6012,35.63776,2024-08-16 11:53:00.000,599b2c3d-7dfe-4cd5-9efd-4c394d12d1bd.binning_data.json,90,31301,,34.059612,2024-08-20 03:17:32.896,2024-08-16 14:13:55.666,,37.215908,35.942078,33.901535,,34.917145,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-16 13:22:00.000,599b2c3d-7dfe-4cd5-9efd-4c394d12d1bd,
,35.396854,1253.382,35.603737,2024-08-19 13:09:00.000,0038bd31-1d18-43dd-8adc-4d35b6dfd042.binning_data.json,177,31301,,33.969772,2024-08-20 03:17:32.915,2024-08-19 16:54:15.667,,37.2377,36.826763,34.42506,,35.396854,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-19 16:04:00.000,0038bd31-1d18-43dd-8adc-4d35b6dfd042,
,35.686077,1273.6531,35.599483,2024-08-20 01:00:00.000,0a4e8f5c-ced5-45e4-ae86-3cc18e6933ec.binning_data.json,94,31301,,33.970562,2024-08-20 03:17:32.931,2024-08-20 03:17:29.794,,37.228405,36.745106,35.16839,,35.686077,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-20 02:27:00.000,0a4e8f5c-ced5-45e4-ae86-3cc18e6933ec,
,35.508335,1260.8545,35.600418,2024-08-20 17:14:00.000,a72001c0-21d6-42d5-824a-8be32f1df744.binning_data.json,50,31301,,33.97821,2024-08-20 18:18:13.899,2024-08-20 18:18:13.899,,37.222626,35.777206,35.368587,,35.508335,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-20 18:18:00.000,a72001c0-21d6-42d5-824a-8be32f1df744,
,35.2225,1240.839,35.591064,2024-08-21 14:01:00.000,7e58f01f-e255-4bcf-baea-8634f6fae27a.binning_data.json,196,31301,,33.95474,2024-08-22 14:04:57.023,2024-08-21 17:39:59.504,,37.22739,36.158512,33.919586,,35.2225,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-21 17:30:00.000,7e58f01f-e255-4bcf-baea-8634f6fae27a,
,34.64727,1201.1091,35.5765,2024-08-22 08:06:00.000,58ccadb0-21bf-430e-a105-be1485fccca1.binning_data.json,316,31301,,33.940098,2024-08-22 14:04:57.037,2024-08-22 14:04:51.640,,37.212902,35.923992,33.16077,,34.64727,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-08-22 13:20:00.000,58ccadb0-21bf-430e-a105-be1485fccca1,
,35.75006,1278.7097,35.535862,2024-09-03 06:19:00.000,3d38d22a-d717-4297-bf2c-57ba88d16919.binning_data.json,401,31301,,33.839092,2024-09-03 13:22:55.996,2024-09-03 13:22:55.996,,37.23263,37.490116,33.783875,,35.75006,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-03 13:22:00.000,3d38d22a-d717-4297-bf2c-57ba88d16919,
,35.854374,1286.1678,35.56491,2024-09-04 06:43:00.000,f8a259b7-63e2-41ed-9c95-234ad84186da.binning_data.json,376,31301,,33.915653,2024-09-04 13:25:47.168,2024-09-04 13:25:47.168,,37.214172,37.27096,34.30505,,35.854374,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-04 13:19:00.000,f8a259b7-63e2-41ed-9c95-234ad84186da,
,35.823395,1283.4348,35.618042,2024-09-06 06:02:00.000,ccb8784b-0f60-4a2d-8a0e-596b0c741209.binning_data.json,83,31301,,33.984146,2024-09-06 08:12:42.837,2024-09-06 08:12:42.837,,37.251934,36.4536,35.2201,,35.823395,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-06 07:45:00.000,ccb8784b-0f60-4a2d-8a0e-596b0c741209,
,35.870445,1287.0521,35.599487,2024-09-06 08:17:00.000,b739bd94-8cf6-4d22-ae45-b06942cc1062.binning_data.json,273,31301,,33.908535,2024-09-06 13:30:03.054,2024-09-06 13:30:03.054,,37.29044,37.017998,34.736973,,35.870445,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-06 13:09:00.000,b739bd94-8cf6-4d22-ae45-b06942cc1062,
,35.588345,1267.0977,35.614784,2024-09-07 07:12:00.000,60caf0ea-cb7b-4c26-be9c-93f9248c982c.binning_data.json,459,31301,,33.943947,2024-09-07 15:44:44.575,2024-09-07 15:44:44.575,,37.285625,37.633972,34.271713,,35.588345,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-07 15:14:00.000,60caf0ea-cb7b-4c26-be9c-93f9248c982c,
,36.626137,1341.712,35.619762,2024-09-07 22:18:00.000,66f181aa-2b38-4835-94ee-79afb2e57eb6.binning_data.json,91,31301,,33.94125,2024-09-08 00:09:46.507,2024-09-08 00:09:46.507,,37.298275,37.375084,35.835873,,36.626137,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-08 00:04:00.000,66f181aa-2b38-4835-94ee-79afb2e57eb6,
,35.42817,1256.1544,35.6383,2024-09-08 07:04:00.000,a7bdbe5a-daf8-4d5f-8453-430a343c400e.binning_data.json,373,31301,,33.949303,2024-09-08 13:39:49.067,2024-09-08 13:39:49.067,,37.327297,36.906994,33.647514,,35.42817,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-08 13:39:00.000,a7bdbe5a-daf8-4d5f-8453-430a343c400e,
,35.690533,1274.3269,35.555054,2024-09-10 06:35:00.000,0bf5a379-fc8b-449f-99b9-b2e84cb22f70.binning_data.json,395,31301,,33.863735,2024-09-10 13:41:29.762,2024-09-10 13:41:29.762,,37.24637,36.981617,33.980476,,35.690533,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-10 13:33:00.000,0bf5a379-fc8b-449f-99b9-b2e84cb22f70,
,35.611927,1268.8762,35.573093,2024-09-11 05:45:00.000,41fa8ce0-7dbd-497c-b7d4-24a78c7eb1d4.binning_data.json,444,31301,,33.89304,2024-09-11 13:37:12.338,2024-09-11 13:37:12.338,,37.253147,36.94702,33.74707,,35.611927,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-11 13:32:00.000,41fa8ce0-7dbd-497c-b7d4-24a78c7eb1d4,
,35.710827,1275.5927,35.547035,2024-09-12 05:49:00.000,e5448d92-9a7f-4620-8f91-5b7b03236824.binning_data.json,435,31301,,33.8863,2024-09-12 13:31:51.606,2024-09-12 13:31:51.606,,37.207767,37.116074,34.316906,,35.710827,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-12 13:22:00.000,e5448d92-9a7f-4620-8f91-5b7b03236824,
,34.918705,1220.0846,35.566757,2024-09-13 06:21:00.000,c4cb3522-7811-45ed-b3a7-d888158345bc.binning_data.json,397,31301,,33.955196,2024-09-13 13:25:51.587,2024-09-13 13:25:51.587,,37.17832,36.849518,32.33443,,34.918705,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-13 13:18:00.000,c4cb3522-7811-45ed-b3a7-d888158345bc,
,34.83896,1214.4003,35.518738,2024-09-17 05:57:00.000,6ffe7bbc-04ab-47e3-b26d-c5b6ef79a90a.binning_data.json,420,31301,,33.876926,2024-09-17 13:29:56.392,2024-09-17 13:29:56.392,,37.160545,36.332523,32.816975,,34.83896,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-17 13:22:00.000,6ffe7bbc-04ab-47e3-b26d-c5b6ef79a90a,
,34.616524,1198.8699,35.47041,2024-09-18 06:23:00.000,b86fc235-506f-42fe-b259-e48561636ddb.binning_data.json,394,31301,,33.754505,2024-09-18 13:28:37.835,2024-09-18 13:28:37.835,,37.18631,36.179405,32.922737,,34.616524,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-18 13:22:00.000,b86fc235-506f-42fe-b259-e48561636ddb,
,34.637142,1200.2991,35.411144,2024-09-19 06:05:00.000,b6fc9e1a-a592-4011-b626-4be6f1b3f579.binning_data.json,424,31301,,33.630226,2024-09-19 13:36:01.445,2024-09-19 13:36:01.445,,37.192062,35.933575,32.970158,,34.637142,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-19 13:30:00.000,b6fc9e1a-a592-4011-b626-4be6f1b3f579,
,34.39749,1183.6682,35.393665,2024-09-20 05:49:00.000,da9ae292-2784-4f9b-8f46-b23777a8680b.binning_data.json,368,31301,,33.611446,2024-09-20 12:40:21.476,2024-09-20 12:40:21.476,,37.17588,36.383297,32.991947,,34.39749,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-20 12:15:00.000,da9ae292-2784-4f9b-8f46-b23777a8680b,
,35.619663,1269.0052,35.324924,2024-09-20 12:52:00.000,979c3ef1-2537-4e97-8dfc-159750cc4372.binning_data.json,14,31301,,33.500237,2024-09-20 13:33:53.506,2024-09-20 13:33:53.506,,37.149612,36.366108,34.869198,,35.619663,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-20 13:26:00.000,979c3ef1-2537-4e97-8dfc-159750cc4372,
,35.339905,1250.1301,35.325695,2024-09-21 06:27:00.000,00b97e3f-f774-44c4-b8a5-f07c278f8cfa.binning_data.json,180,31301,,33.502483,2024-09-21 15:55:14.355,2024-09-21 15:55:14.355,,37.148907,36.519955,33.32216,,35.339905,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-21 10:04:00.000,00b97e3f-f774-44c4-b8a5-f07c278f8cfa,
,34.714718,1206.4832,35.326157,2024-09-22 06:47:00.000,d23f75dd-5c6e-47ef-b780-2fece8987372.binning_data.json,476,31301,,33.49077,2024-09-22 15:30:49.066,2024-09-22 15:30:49.066,,37.16155,36.35599,32.403175,,34.714718,UTC-0700,b4nSrpWupN,,com.sec.android.app.shealth,2024-09-22 15:07:00.000,d23f75dd-5c6e-47ef-b780-2fece8987372,
