com.samsung.health.hrv,6307003,1
create_sh_ver,start_time,custom,binning_data,modify_sh_ver,update_time,create_time,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62800471,2024-12-19 12:00:00.000,,6b43953c-1ea1-4acf-974a-23a8a9f2797f.binning_data.json,62800471,2024-12-19 13:06:14.667,2024-12-19 13:06:14.667,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-19 13:00:00.000,6b43953c-1ea1-4acf-974a-23a8a9f2797f,
62800471,2024-12-19 13:00:00.000,,574cd288-c83c-4509-b54e-a289f482d332.binning_data.json,62800471,2024-12-19 14:15:17.225,2024-12-19 14:15:17.225,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-19 14:00:00.000,574cd288-c83c-4509-b54e-a289f482d332,
62800471,2024-12-19 14:00:00.000,,66cfc5ac-6394-46ac-be73-6a8d0e473a5b.binning_data.json,62800471,2024-12-19 14:48:04.480,2024-12-19 14:48:04.480,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-19 14:48:04.423,66cfc5ac-6394-46ac-be73-6a8d0e473a5b,
62800471,2024-12-20 09:00:00.000,,99f0bfac-d107-4b42-af98-113f57ff1346.binning_data.json,62800471,2024-12-20 10:09:54.922,2024-12-20 10:09:54.922,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-20 10:00:00.000,99f0bfac-d107-4b42-af98-113f57ff1346,
62800471,2024-12-20 10:00:00.000,,a0b22e41-e2d9-4d50-91f6-5de42b44448d.binning_data.json,62800471,2024-12-20 10:43:52.527,2024-12-20 10:43:52.527,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-20 10:43:51.450,a0b22e41-e2d9-4d50-91f6-5de42b44448d,
62800471,2024-12-20 11:00:00.000,,8dd7e50a-6463-4257-ad61-a2fa9f66bf30.binning_data.json,62800471,2024-12-20 12:14:46.284,2024-12-20 12:14:46.284,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-20 12:00:00.000,8dd7e50a-6463-4257-ad61-a2fa9f66bf30,
62800471,2024-12-20 12:00:00.000,,c4f4a1f5-a733-4e92-9ef3-9fc39d56fc56.binning_data.json,62800471,2024-12-20 13:07:42.823,2024-12-20 13:07:42.823,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-20 13:00:00.000,c4f4a1f5-a733-4e92-9ef3-9fc39d56fc56,
62800471,2024-12-20 13:00:00.000,,93d80c8b-237e-446d-94a9-606d830178f4.binning_data.json,62800471,2024-12-20 14:14:59.411,2024-12-20 14:14:59.411,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-20 14:00:00.000,93d80c8b-237e-446d-94a9-606d830178f4,
62800471,2024-12-20 14:00:00.000,,5f68d014-102d-479d-a3a0-f212ce09f9af.binning_data.json,62800471,2024-12-20 15:04:33.409,2024-12-20 15:04:33.409,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-20 15:00:00.000,5f68d014-102d-479d-a3a0-f212ce09f9af,
62800471,2024-12-20 07:00:00.000,,a6bf0ab0-b771-496d-861c-973d24b06488.binning_data.json,62800471,2024-12-20 08:17:07.207,2024-12-20 08:17:07.207,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-20 08:00:00.000,a6bf0ab0-b771-496d-861c-973d24b06488,
62800471,2024-12-20 08:00:00.000,,1f19034c-7eed-4f3d-8e2b-da8f0a2da2b9.binning_data.json,62800471,2024-12-20 09:17:57.196,2024-12-20 09:17:57.196,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-20 09:00:00.000,1f19034c-7eed-4f3d-8e2b-da8f0a2da2b9,
62800471,2024-12-21 12:00:00.000,,4dd88e11-a26a-4235-88d8-8f4d8631627b.binning_data.json,62800471,2024-12-21 13:16:27.193,2024-12-21 13:16:27.193,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-21 13:00:00.000,4dd88e11-a26a-4235-88d8-8f4d8631627b,
62800471,2024-12-21 13:00:00.000,,6762bf8d-b8c9-48e4-b486-5b9b14451b10.binning_data.json,62800471,2024-12-21 14:11:45.348,2024-12-21 14:11:45.348,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-21 14:00:00.000,6762bf8d-b8c9-48e4-b486-5b9b14451b10,
62800471,2024-12-21 14:00:00.000,,0e1bc109-35e9-4d92-9d3d-589751df1478.binning_data.json,62800471,2024-12-21 15:05:18.908,2024-12-21 15:05:18.908,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-21 15:00:00.000,0e1bc109-35e9-4d92-9d3d-589751df1478,
62800471,2024-12-21 07:00:00.000,,5d33f642-5228-462f-8d68-7fe91965de55.binning_data.json,62800471,2024-12-21 08:16:23.170,2024-12-21 08:16:23.170,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-21 08:00:00.000,5d33f642-5228-462f-8d68-7fe91965de55,
62800471,2024-12-21 08:00:00.000,,e3509422-4123-4198-896d-db750bf71796.binning_data.json,62800471,2024-12-21 09:15:00.399,2024-12-21 09:15:00.399,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-21 09:00:00.000,e3509422-4123-4198-896d-db750bf71796,
62800471,2024-12-21 16:00:00.000,,3360bb1e-1a63-4670-bcb2-7f7ce881cd74.binning_data.json,62800471,2024-12-21 16:12:16.860,2024-12-21 16:12:16.860,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-21 16:12:16.819,3360bb1e-1a63-4670-bcb2-7f7ce881cd74,
62800471,2024-12-21 09:00:00.000,,f1851c0e-e2a9-43fc-b296-126642cd03ea.binning_data.json,62800471,2024-12-21 10:17:37.175,2024-12-21 10:17:37.175,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-21 10:00:00.000,f1851c0e-e2a9-43fc-b296-126642cd03ea,
62800471,2024-12-21 10:00:00.000,,f1556085-17bc-4acb-8134-c6ac86e3144d.binning_data.json,62800471,2024-12-21 11:05:38.685,2024-12-21 11:05:38.685,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-21 11:00:00.000,f1556085-17bc-4acb-8134-c6ac86e3144d,
62800471,2024-12-21 11:00:00.000,,93f9eef5-5473-47e0-922d-a03ce98bfb47.binning_data.json,62800471,2024-12-21 12:15:49.190,2024-12-21 12:15:49.190,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-21 12:00:00.000,93f9eef5-5473-47e0-922d-a03ce98bfb47,
62800471,2024-12-21 15:00:00.000,,98dfb3d3-b655-4417-91c5-bace824605c4.binning_data.json,62800471,2024-12-21 16:07:38.804,2024-12-21 16:07:38.804,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-21 16:00:00.000,98dfb3d3-b655-4417-91c5-bace824605c4,
62800471,2024-12-21 22:00:00.000,,096e9171-e538-4bae-be79-7ace88544f08.binning_data.json,62800471,2024-12-21 23:15:00.135,2024-12-21 23:15:00.135,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-21 23:00:00.000,096e9171-e538-4bae-be79-7ace88544f08,
62800471,2024-12-21 23:00:00.000,,30e160ec-a2dc-48c9-b3b9-392559fbaebf.binning_data.json,62800471,2024-12-21 23:29:44.581,2024-12-21 23:29:44.581,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-21 23:29:44.216,30e160ec-a2dc-48c9-b3b9-392559fbaebf,
62800471,2024-12-22 03:00:00.000,,7d595673-3081-41a9-a039-0bc9e350f3d2.binning_data.json,62800471,2024-12-22 04:04:37.504,2024-12-22 04:04:37.504,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 04:00:00.000,7d595673-3081-41a9-a039-0bc9e350f3d2,
62800471,2024-12-22 04:00:00.000,,0de03d20-6a19-4ac1-9b7a-98d3d477dfc3.binning_data.json,62800471,2024-12-22 05:16:34.115,2024-12-22 05:16:34.115,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 05:00:00.000,0de03d20-6a19-4ac1-9b7a-98d3d477dfc3,
62800471,2024-12-22 05:00:00.000,,42f0df9d-77aa-43a9-a653-53a1fc98559f.binning_data.json,62800471,2024-12-22 06:00:50.022,2024-12-22 06:00:50.022,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 06:00:00.000,42f0df9d-77aa-43a9-a653-53a1fc98559f,
62800471,2024-12-22 08:00:00.000,,4a56d7f4-bc83-409b-bd88-bc59e59ffb84.binning_data.json,62800471,2024-12-22 09:18:10.235,2024-12-22 09:18:10.235,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 09:00:00.000,4a56d7f4-bc83-409b-bd88-bc59e59ffb84,
62800471,2024-12-22 09:00:00.000,,649660bf-5099-4014-b968-a7da536c7c62.binning_data.json,62800471,2024-12-22 10:12:42.851,2024-12-22 10:12:42.851,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 10:00:00.000,649660bf-5099-4014-b968-a7da536c7c62,
62800471,2024-12-22 17:00:00.000,,80783a54-9a78-43b1-bea1-d8beb231fe4e.binning_data.json,62800471,2024-12-22 17:44:59.826,2024-12-22 17:44:59.826,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 17:44:59.708,80783a54-9a78-43b1-bea1-d8beb231fe4e,
62800471,2024-12-22 10:00:00.000,,a6c14527-aefc-43e0-a7fe-28c500b897ae.binning_data.json,62800471,2024-12-22 11:15:00.039,2024-12-22 11:15:00.039,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 11:00:00.000,a6c14527-aefc-43e0-a7fe-28c500b897ae,
62800471,2024-12-22 18:00:00.000,,2b0ff6d9-0cd7-480c-8e8f-3fa0ffa87cee.binning_data.json,62800471,2024-12-22 19:16:04.180,2024-12-22 19:16:04.180,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 19:00:00.000,2b0ff6d9-0cd7-480c-8e8f-3fa0ffa87cee,
62800471,2024-12-22 11:00:00.000,,d21d8fd6-76fd-4394-948f-4cabc60b65d0.binning_data.json,62800471,2024-12-22 12:11:42.232,2024-12-22 12:11:42.232,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 12:00:00.000,d21d8fd6-76fd-4394-948f-4cabc60b65d0,
62800471,2024-12-22 12:00:00.000,,eb6e47dc-6192-4fd4-9780-5a9debaab367.binning_data.json,62800471,2024-12-22 13:06:13.766,2024-12-22 13:06:13.766,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 13:00:00.000,eb6e47dc-6192-4fd4-9780-5a9debaab367,
62800471,2024-12-22 20:00:00.000,,de00c0ed-d576-4953-88fa-c6924aab13da.binning_data.json,62800471,2024-12-22 21:08:04.947,2024-12-22 21:08:04.947,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 21:00:00.000,de00c0ed-d576-4953-88fa-c6924aab13da,
62800471,2024-12-22 19:00:00.000,,3e3a925f-7a1d-4a24-bf82-0901480c5ae7.binning_data.json,62800471,2024-12-22 20:16:18.234,2024-12-22 20:16:18.234,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 20:00:00.000,3e3a925f-7a1d-4a24-bf82-0901480c5ae7,
62800471,2024-12-22 14:00:00.000,,1014006a-58f1-4898-8195-e340ebb7b2a9.binning_data.json,62800471,2024-12-22 15:16:11.217,2024-12-22 15:16:11.217,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 15:00:00.000,1014006a-58f1-4898-8195-e340ebb7b2a9,
62800471,2024-12-22 13:00:00.000,,0966f560-7e35-499f-be04-9de5947959cf.binning_data.json,62800471,2024-12-22 14:16:11.086,2024-12-22 14:16:11.086,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 14:00:00.000,0966f560-7e35-499f-be04-9de5947959cf,
62800471,2024-12-22 15:00:00.000,,3bfd8727-4382-4a1e-ae1e-88ea89cd2cbc.binning_data.json,62800471,2024-12-22 16:08:10.355,2024-12-22 16:08:10.186,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-22 16:00:00.000,3bfd8727-4382-4a1e-ae1e-88ea89cd2cbc,
62800471,2024-12-23 08:00:00.000,,bf64d206-a454-4681-b0ad-7710161046e5.binning_data.json,62800471,2024-12-23 09:05:44.649,2024-12-23 09:05:44.649,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 09:00:00.000,bf64d206-a454-4681-b0ad-7710161046e5,
62800471,2024-12-23 09:00:00.000,,7221e65d-501c-4f7f-99c6-9e8bb652840b.binning_data.json,62800471,2024-12-23 10:15:00.354,2024-12-23 10:15:00.354,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 10:00:00.000,7221e65d-501c-4f7f-99c6-9e8bb652840b,
62800471,2024-12-23 10:00:00.000,,3ef5e594-6116-4e0a-90c0-66307de4d1f8.binning_data.json,62800471,2024-12-23 11:15:57.139,2024-12-23 11:15:57.139,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 11:00:00.000,3ef5e594-6116-4e0a-90c0-66307de4d1f8,
62800471,2024-12-23 11:00:00.000,,47e12a37-cba3-4340-a2fb-8c5d4070175e.binning_data.json,62800471,2024-12-23 12:17:49.041,2024-12-23 12:17:49.041,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 12:00:00.000,47e12a37-cba3-4340-a2fb-8c5d4070175e,
62800471,2024-12-23 12:00:00.000,,a6831967-cc8a-4847-92c8-d20ff074d0c5.binning_data.json,62800471,2024-12-23 13:07:38.384,2024-12-23 13:07:38.384,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 13:00:00.000,a6831967-cc8a-4847-92c8-d20ff074d0c5,
62800471,2024-12-23 13:00:00.000,,39016296-f2dc-4074-a708-c3aa0de6d495.binning_data.json,62800471,2024-12-23 14:08:55.500,2024-12-23 14:08:55.500,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 14:00:00.000,39016296-f2dc-4074-a708-c3aa0de6d495,
62800471,2024-12-23 14:00:00.000,,7caa09bb-cc5b-4f8c-94a5-95b4bb728082.binning_data.json,62800471,2024-12-23 15:15:01.671,2024-12-23 14:28:55.954,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 15:00:00.000,7caa09bb-cc5b-4f8c-94a5-95b4bb728082,
62800471,2024-12-23 15:00:00.000,,3df8ed39-a382-4477-a648-1d606dd2d75a.binning_data.json,62800471,2024-12-23 15:53:42.574,2024-12-23 15:53:42.574,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-23 15:53:42.146,3df8ed39-a382-4477-a648-1d606dd2d75a,
62800471,2024-12-24 13:00:00.000,,1132878a-30bb-4783-91c3-f7da75aa230a.binning_data.json,62800471,2024-12-24 14:15:01.225,2024-12-24 14:15:01.225,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 14:00:00.000,1132878a-30bb-4783-91c3-f7da75aa230a,
62800471,2024-12-24 14:00:00.000,,13d5880e-2e41-45d7-b3d6-4b00d640510a.binning_data.json,62800471,2024-12-24 15:12:22.499,2024-12-24 15:12:22.499,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 15:00:00.000,13d5880e-2e41-45d7-b3d6-4b00d640510a,
62800471,2024-12-24 07:00:00.000,,522efa94-c572-44fa-8f1b-c6a8bb3636c9.binning_data.json,62800471,2024-12-24 08:11:01.080,2024-12-24 08:11:01.080,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 08:00:00.000,522efa94-c572-44fa-8f1b-c6a8bb3636c9,
62800471,2024-12-28 10:00:00.000,,23cc72ff-1881-4eae-ab2f-10f28cf45eef.binning_data.json,62800471,2024-12-28 11:19:04.200,2024-12-28 11:19:04.200,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-28 11:00:00.000,23cc72ff-1881-4eae-ab2f-10f28cf45eef,
62800471,2024-12-28 08:00:00.000,,7c045f9b-88e0-41f6-966f-5992245a9016.binning_data.json,62800471,2024-12-28 09:08:20.709,2024-12-28 09:08:20.709,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-28 09:00:00.000,7c045f9b-88e0-41f6-966f-5992245a9016,
62800471,2024-12-24 08:00:00.000,,4a73e42a-dcd3-4d15-b84d-e9421e392194.binning_data.json,62800471,2024-12-24 09:15:35.210,2024-12-24 09:15:35.210,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 09:00:00.000,4a73e42a-dcd3-4d15-b84d-e9421e392194,
62800471,2024-12-24 09:00:00.000,,afb13620-d776-4c51-a251-f19f1f6ec744.binning_data.json,62800471,2024-12-24 10:07:55.258,2024-12-24 10:07:55.258,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 10:00:00.000,afb13620-d776-4c51-a251-f19f1f6ec744,
62800471,2024-12-28 12:00:00.000,,ddc52052-af42-4729-85fd-30e38e9a288a.binning_data.json,62800471,2024-12-28 13:15:01.208,2024-12-28 13:15:01.208,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-28 13:00:00.000,ddc52052-af42-4729-85fd-30e38e9a288a,
62800471,2024-12-28 11:00:00.000,,75633266-bc75-49ef-ac96-c75b989f4f39.binning_data.json,62800471,2024-12-28 12:06:52.900,2024-12-28 12:06:52.900,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-28 12:00:00.000,75633266-bc75-49ef-ac96-c75b989f4f39,
62800471,2024-12-24 10:00:00.000,,bbca1327-fdf0-459d-8692-e22d7e97314d.binning_data.json,62800471,2024-12-24 11:07:27.410,2024-12-24 11:07:27.410,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 11:00:00.000,bbca1327-fdf0-459d-8692-e22d7e97314d,
62800471,2024-12-26 05:00:00.000,,74e02570-fdd2-4a6b-8e0d-e49ba0a10ba9.binning_data.json,62800471,2024-12-26 06:14:59.300,2024-12-26 06:14:59.300,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-26 06:00:00.000,74e02570-fdd2-4a6b-8e0d-e49ba0a10ba9,
62800471,2024-12-24 11:00:00.000,,b07f06c8-279d-4932-94c7-5fe672016276.binning_data.json,62800471,2024-12-24 12:17:25.272,2024-12-24 12:17:25.272,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 12:00:00.000,b07f06c8-279d-4932-94c7-5fe672016276,
62800471,2024-12-24 15:00:00.000,,84d2bec7-04eb-4f78-ae79-0411cceee5e5.binning_data.json,62800471,2024-12-24 15:19:14.223,2024-12-24 15:19:14.223,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 15:15:20.098,84d2bec7-04eb-4f78-ae79-0411cceee5e5,
62800471,2024-12-24 12:00:00.000,,1f8bc24b-745e-4f70-ada6-ace59cb73671.binning_data.json,62800471,2024-12-24 13:09:46.640,2024-12-24 13:09:46.640,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-24 13:00:00.000,1f8bc24b-745e-4f70-ada6-ace59cb73671,
62800471,2024-12-28 09:00:00.000,,e68cb6cc-f3cb-41f0-bf12-862d5ac94e57.binning_data.json,62800471,2024-12-28 10:14:30.304,2024-12-28 10:14:30.304,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-28 10:00:00.000,e68cb6cc-f3cb-41f0-bf12-862d5ac94e57,
62800471,2024-12-28 07:00:00.000,,bde530ac-95de-4a50-b970-32409c0bb071.binning_data.json,62800471,2024-12-28 08:08:26.306,2024-12-28 08:08:26.306,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-28 08:00:00.000,bde530ac-95de-4a50-b970-32409c0bb071,
62800471,2024-12-28 16:00:00.000,,cb4935db-3701-4cef-889b-ca1ed9017b19.binning_data.json,62800471,2024-12-28 16:56:31.798,2024-12-28 16:56:31.798,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-28 16:56:31.170,cb4935db-3701-4cef-889b-ca1ed9017b19,
62800471,2024-12-28 15:00:00.000,,d480fefc-2103-4945-8be3-da4dcaafe18d.binning_data.json,62800471,2024-12-28 16:18:04.070,2024-12-28 16:18:04.070,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-28 16:00:00.000,d480fefc-2103-4945-8be3-da4dcaafe18d,
62800471,2024-12-28 13:00:00.000,,c058cd80-de3d-4d2b-b01c-0c1e496d0761.binning_data.json,62800471,2024-12-28 13:53:42.350,2024-12-28 13:53:42.350,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-28 13:53:41.082,c058cd80-de3d-4d2b-b01c-0c1e496d0761,
62800471,2024-12-29 08:00:00.000,,ee4cf078-672d-40e9-aac0-90b434aaafb9.binning_data.json,62800471,2024-12-29 09:15:46.160,2024-12-29 09:15:46.160,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-29 09:00:00.000,ee4cf078-672d-40e9-aac0-90b434aaafb9,
62800471,2024-12-29 09:00:00.000,,88f52b4d-0c71-43eb-82b4-79c80c3d732e.binning_data.json,62800471,2024-12-29 10:16:23.557,2024-12-29 10:16:23.557,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-29 10:00:00.000,88f52b4d-0c71-43eb-82b4-79c80c3d732e,
62800471,2024-12-29 11:00:00.000,,8687150d-9a67-4e40-ba10-16789f4c7bcc.binning_data.json,62800471,2024-12-29 12:06:40.887,2024-12-29 12:06:40.887,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-29 12:00:00.000,8687150d-9a67-4e40-ba10-16789f4c7bcc,
62800471,2024-12-29 10:00:00.000,,db38b488-88f3-4577-bb5d-73ca738daea5.binning_data.json,62800471,2024-12-29 11:12:43.373,2024-12-29 11:12:43.373,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-29 11:00:00.000,db38b488-88f3-4577-bb5d-73ca738daea5,
62800471,2024-12-29 12:00:00.000,,55fe2171-f029-4823-9f5c-752626bf08fe.binning_data.json,62800471,2024-12-29 13:12:53.628,2024-12-29 13:12:53.628,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-29 13:00:00.000,55fe2171-f029-4823-9f5c-752626bf08fe,
62800471,2024-12-29 13:00:00.000,,c06532d3-f066-4661-947c-802e90f699e1.binning_data.json,62800471,2024-12-29 13:52:39.613,2024-12-29 13:52:39.613,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-29 13:52:38.250,c06532d3-f066-4661-947c-802e90f699e1,
62800471,2024-12-29 14:00:00.000,,a342417e-d23c-4569-84c2-340e5ce95ffa.binning_data.json,62800471,2024-12-29 15:13:22.218,2024-12-29 15:13:22.218,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-29 15:00:00.000,a342417e-d23c-4569-84c2-340e5ce95ffa,
62800471,2024-12-29 15:00:00.000,,57f93440-253e-49b3-b5f8-11cf675b745a.binning_data.json,62800471,2024-12-29 16:08:53.926,2024-12-29 16:08:53.926,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-29 16:00:00.000,57f93440-253e-49b3-b5f8-11cf675b745a,
62800471,2024-12-30 09:00:00.000,,08304f2d-d516-4dce-9c09-1bf96bf2a941.binning_data.json,62800471,2024-12-30 10:08:32.891,2024-12-30 10:08:32.891,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-30 10:00:00.000,08304f2d-d516-4dce-9c09-1bf96bf2a941,
62800471,2024-12-30 14:00:00.000,,ca7d9e59-b01a-405d-8214-48e7327012a7.binning_data.json,62800471,2024-12-30 15:11:48.931,2024-12-30 15:11:48.931,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-30 15:00:00.000,ca7d9e59-b01a-405d-8214-48e7327012a7,
62800471,2024-12-29 06:00:00.000,,3d1b4f1e-b249-4858-bdc4-dbe2f9d319e8.binning_data.json,62800471,2024-12-29 07:14:32.518,2024-12-29 07:14:32.518,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-29 07:00:00.000,3d1b4f1e-b249-4858-bdc4-dbe2f9d319e8,
62800471,2024-12-30 11:00:00.000,,926fa179-a244-4b63-88e1-ed0b3ca3c17a.binning_data.json,62800471,2024-12-30 12:16:48.084,2024-12-30 12:16:48.084,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-30 12:00:00.000,926fa179-a244-4b63-88e1-ed0b3ca3c17a,
62800471,2024-12-29 07:00:00.000,,31a2caa7-491e-4006-8d06-a9825d43578e.binning_data.json,62800471,2024-12-29 08:08:25.571,2024-12-29 08:08:25.571,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-29 08:00:00.000,31a2caa7-491e-4006-8d06-a9825d43578e,
62800471,2024-12-30 08:00:00.000,,5a7aa447-1fbe-4f69-9c3e-f40f6359f6c6.binning_data.json,62800471,2024-12-30 09:11:03.837,2024-12-30 09:11:03.837,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-30 09:00:00.000,5a7aa447-1fbe-4f69-9c3e-f40f6359f6c6,
62800471,2024-12-31 09:00:00.000,,2c1a5076-5908-46e9-8c29-6a81e9e27484.binning_data.json,62800471,2024-12-31 10:15:03.198,2024-12-31 10:15:03.198,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-31 10:00:00.000,2c1a5076-5908-46e9-8c29-6a81e9e27484,
62800471,2024-12-31 08:00:00.000,,294d7520-39a8-4751-9b26-0d8db420f5a7.binning_data.json,62800471,2024-12-31 09:16:22.030,2024-12-31 09:16:22.030,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-31 09:00:00.000,294d7520-39a8-4751-9b26-0d8db420f5a7,
62800471,2024-12-31 07:00:00.000,,126b0f3b-8f53-4bf4-923d-bcf85d05cfc5.binning_data.json,62800471,2024-12-31 08:05:33.965,2024-12-31 08:05:33.965,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-31 08:00:00.000,126b0f3b-8f53-4bf4-923d-bcf85d05cfc5,
62800471,2024-12-30 07:00:00.000,,8aaf76b3-840d-4f56-b838-7ab196e57ded.binning_data.json,62800471,2024-12-30 08:09:45.636,2024-12-30 08:09:45.636,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-30 08:00:00.000,8aaf76b3-840d-4f56-b838-7ab196e57ded,
62800471,2024-12-29 16:00:00.000,,1e5e122e-2f6d-4c7a-a353-4fc277be9712.binning_data.json,62800471,2024-12-29 16:13:05.629,2024-12-29 16:13:05.629,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-29 16:13:04.435,1e5e122e-2f6d-4c7a-a353-4fc277be9712,
62800471,2024-12-31 16:00:00.000,,2fcaecda-add6-4ce0-9721-b08fa4a20a10.binning_data.json,62800471,2024-12-31 16:34:00.485,2024-12-31 16:34:00.485,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-31 16:34:00.301,2fcaecda-add6-4ce0-9721-b08fa4a20a10,
62800471,2024-12-30 12:00:00.000,,f72e34bd-04b5-41b1-afdc-7d858f94a112.binning_data.json,62800471,2024-12-30 12:40:41.421,2024-12-30 12:40:41.421,UTC-0800,b4nSrpWupN,,com.sec.android.app.shealth,2024-12-30 12:40:39.861,f72e34bd-04b5-41b1-afdc-7d858f94a112,
