com.samsung.health.floors_climbed,6307003,7
start_time,custom,update_time,create_time,client_data_id,client_data_ver,floor,raw_data,time_offset,deviceuuid,pkg_name,end_time,datauuid
2024-07-01 19:11:33.057,,2024-07-01 19:21:58.752,2024-07-01 19:21:58.148,,,2.0,16723813-9300-4912-ba48-63058f7a7c24.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-01 19:15:57.000,16723813-9300-4912-ba48-63058f7a7c24,
2024-07-09 07:00:00.000,,2024-07-09 13:37:50.217,2024-07-09 13:37:38.290,,,1.0,ef1bd98c-29b9-4e0c-994a-53a1495d4cc9.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-09 13:37:38.194,ef1bd98c-29b9-4e0c-994a-53a1495d4cc9,
2024-07-01 19:15:57.000,,2024-07-01 19:21:59.406,2024-07-01 19:21:59.033,,,3.0,b25101f4-9224-4cab-8daf-e093ed2a7c01.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-01 19:19:23.000,b25101f4-9224-4cab-8daf-e093ed2a7c01,
2024-07-04 07:00:00.000,,2024-07-04 13:43:17.265,2024-07-04 13:43:13.330,,,1.0,5eef4a6f-5262-4433-bcfc-024f1d77e30d.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-04 13:43:13.271,5eef4a6f-5262-4433-bcfc-024f1d77e30d,
2024-07-08 20:57:06.248,,2024-07-08 21:08:52.671,2024-07-08 21:08:51.655,,,3.0,a3399b9c-bffe-43a1-8f93-379a7dd8b2b3.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-08 21:00:04.000,a3399b9c-bffe-43a1-8f93-379a7dd8b2b3,
2024-07-04 03:35:09.474,,2024-07-04 05:12:30.427,2024-07-04 05:12:30.427,,,1.0,4ce98741-7128-47e6-ac79-6469e0669df5.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-04 05:12:30.142,4ce98741-7128-47e6-ac79-6469e0669df5,
2024-07-03 16:15:02.264,,2024-07-03 16:34:13.796,2024-07-03 16:34:13.796,,,1.0,5b149323-b38b-42cb-9c0f-dac6e98fbb77.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-03 16:34:13.666,5b149323-b38b-42cb-9c0f-dac6e98fbb77,
2024-07-09 02:04:28.265,,2024-07-09 02:10:50.511,2024-07-09 02:10:50.511,,,1.0,37eaebed-e91d-4d2d-9064-a5424d4bd96b.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-09 02:07:36.000,37eaebed-e91d-4d2d-9064-a5424d4bd96b,
2024-07-09 03:35:02.421,,2024-07-09 04:06:38.457,2024-07-09 04:06:38.457,,,1.0,0ab61cad-2b1f-447f-b0fb-51556fc5c962.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-09 04:06:38.368,0ab61cad-2b1f-447f-b0fb-51556fc5c962,
2024-07-09 15:04:43.122,,2024-07-09 16:03:09.667,2024-07-09 16:03:09.667,,,1.0,1bc89340-c03b-41f8-8e6d-282cc97b1005.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-09 15:58:59.000,1bc89340-c03b-41f8-8e6d-282cc97b1005,
2024-07-09 22:29:56.825,,2024-07-09 22:33:14.620,2024-07-09 22:33:14.469,,,3.0,11a7f55e-b19d-4a29-9f93-11dc1b6f108e.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-09 22:32:35.000,11a7f55e-b19d-4a29-9f93-11dc1b6f108e,
2024-07-09 22:34:20.049,,2024-07-09 22:41:50.070,2024-07-09 22:41:45.681,,,2.0,b923f1e0-9064-4c0e-92b5-e2ba2d807e13.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-09 22:41:30.000,b923f1e0-9064-4c0e-92b5-e2ba2d807e13,
2024-07-10 01:43:17.848,,2024-07-10 02:19:46.431,2024-07-10 02:19:46.431,,,1.0,f5b3ce4d-088e-4a36-ac28-353487760e0f.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-10 02:12:35.000,f5b3ce4d-088e-4a36-ac28-353487760e0f,
2024-07-11 14:19:51.233,,2024-07-11 15:26:27.866,2024-07-11 15:26:27.866,,,1.0,e045820c-de63-467e-bf14-032651bca3c6.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-11 15:26:27.738,e045820c-de63-467e-bf14-032651bca3c6,
2024-07-10 00:30:07.078,,2024-07-10 01:43:16.675,2024-07-10 01:43:16.675,,,1.0,33b372c3-5015-4920-9974-4bb5bf05db14.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-10 01:41:59.000,33b372c3-5015-4920-9974-4bb5bf05db14,
2024-07-10 02:55:45.879,,2024-07-10 03:05:51.911,2024-07-10 03:05:51.828,,,2.0,3d8debc5-f591-4041-a6f8-c6715b53e041.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-10 03:05:23.000,3d8debc5-f591-4041-a6f8-c6715b53e041,
2024-07-12 02:35:13.693,,2024-07-12 02:51:46.497,2024-07-12 02:50:59.912,,,1.0,dac472ac-a4bd-4ea1-8d9a-ebcd80177932.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-12 02:50:59.821,dac472ac-a4bd-4ea1-8d9a-ebcd80177932,
2024-07-11 07:00:00.000,,2024-07-11 07:07:31.670,2024-07-11 07:07:31.670,,,1.0,791a4513-3de3-4d66-8aa7-a1e5a126c56f.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-11 07:07:31.602,791a4513-3de3-4d66-8aa7-a1e5a126c56f,
2024-07-10 05:15:22.614,,2024-07-10 05:35:53.353,2024-07-10 05:35:53.353,,,1.0,8b027cba-ccd4-4eb0-a597-c5a06495e4e2.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-10 05:28:44.000,8b027cba-ccd4-4eb0-a597-c5a06495e4e2,
2024-07-10 13:59:00.794,,2024-07-10 14:35:10.905,2024-07-10 14:35:10.905,,,1.0,e7b9e9ab-7c36-4c4d-9011-a1f015ef322b.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-10 14:35:10.874,e7b9e9ab-7c36-4c4d-9011-a1f015ef322b,
2024-07-12 15:35:04.633,,2024-07-12 16:15:01.531,2024-07-12 16:15:01.531,,,1.0,a5e7eb88-13e5-4cfe-8975-547bd46c4e4d.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-12 16:15:01.508,a5e7eb88-13e5-4cfe-8975-547bd46c4e4d,
2024-07-12 15:01:23.246,,2024-07-12 15:05:39.467,2024-07-12 15:05:39.467,,,1.0,dd43492a-da77-4751-8608-c1bb5b2c3ab7.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-12 15:02:38.999,dd43492a-da77-4751-8608-c1bb5b2c3ab7,
2024-07-11 01:39:27.495,,2024-07-11 03:16:31.345,2024-07-11 03:16:31.345,,,1.0,28a13488-ba41-4411-838a-1318ea79736c.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-11 02:49:49.000,28a13488-ba41-4411-838a-1318ea79736c,
2024-07-10 16:06:50.245,,2024-07-10 16:24:57.078,2024-07-10 16:24:57.078,,,1.0,1a2ac2a5-c4fb-494c-86b4-c24480d127b2.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-10 16:24:56.898,1a2ac2a5-c4fb-494c-86b4-c24480d127b2,
2024-07-11 03:21:45.948,,2024-07-11 03:51:28.425,2024-07-11 03:51:23.639,,,1.0,58244940-556a-45c7-8c4c-fca305fe9d58.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-11 03:51:23.553,58244940-556a-45c7-8c4c-fca305fe9d58,
2024-07-13 07:00:00.000,,2024-07-13 07:30:45.865,2024-07-13 07:30:45.865,,,1.0,1bdac9d8-fc7a-447b-887b-a4208d392489.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-13 07:30:45.634,1bdac9d8-fc7a-447b-887b-a4208d392489,
2024-07-13 02:18:43.274,,2024-07-13 03:02:44.722,2024-07-13 03:02:44.621,,,2.0,a799fc64-f470-44d0-bdc9-07f41e5f6ed3.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-13 02:57:48.999,a799fc64-f470-44d0-bdc9-07f41e5f6ed3,
2024-07-13 17:31:18.133,,2024-07-13 19:53:30.516,2024-07-13 19:53:30.516,,,1.0,d5a541c4-9966-45c0-9398-9feaa2a63642.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-13 19:52:16.000,d5a541c4-9966-45c0-9398-9feaa2a63642,
2024-07-12 21:01:10.126,,2024-07-12 22:02:27.466,2024-07-12 22:02:27.466,,,1.0,1cf69fdb-b5d5-48e7-b2cf-9c4f65a8d4d5.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-12 22:00:47.000,1cf69fdb-b5d5-48e7-b2cf-9c4f65a8d4d5,
2024-07-14 05:35:03.082,,2024-07-14 05:56:53.420,2024-07-14 05:56:53.420,,,1.0,798c4074-39b3-41ae-9cb2-d21c448ddfd0.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-14 05:56:23.000,798c4074-39b3-41ae-9cb2-d21c448ddfd0,
2024-07-14 15:44:11.057,,2024-07-14 16:25:46.475,2024-07-14 16:25:46.475,,,1.0,0aadcf64-04dc-41c9-85a1-2f79252414bf.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-14 15:57:26.000,0aadcf64-04dc-41c9-85a1-2f79252414bf,
2024-07-16 01:19:32.946,,2024-07-16 02:42:57.052,2024-07-16 02:42:57.052,,,1.0,462313a8-3998-4c24-8b6b-fd7dab91685e.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-16 02:23:56.000,462313a8-3998-4c24-8b6b-fd7dab91685e,
2024-07-16 02:23:56.000,,2024-07-16 02:58:44.154,2024-07-16 02:58:44.154,,,1.0,ddcb9727-5fa6-4dad-bdcd-10274941f12a.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-16 02:55:48.000,ddcb9727-5fa6-4dad-bdcd-10274941f12a,
2024-07-16 14:24:03.143,,2024-07-16 15:59:55.830,2024-07-16 15:59:55.830,,,1.0,9be53f5d-fae0-462e-abed-36e47516d383.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-16 15:59:55.798,9be53f5d-fae0-462e-abed-36e47516d383,
2024-07-17 15:01:09.201,,2024-07-17 15:26:00.512,2024-07-17 15:26:00.512,,,1.0,c1dcf79e-f7f2-46e7-b9fc-7e91224ed7c3.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-17 15:16:02.001,c1dcf79e-f7f2-46e7-b9fc-7e91224ed7c3,
2024-07-18 02:05:26.119,,2024-07-18 03:14:47.704,2024-07-18 03:14:47.704,,,1.0,efeafcc4-bc13-4026-abc0-096cf9cfc1b7.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-18 03:10:03.000,efeafcc4-bc13-4026-abc0-096cf9cfc1b7,
2024-07-19 02:55:28.809,,2024-07-19 03:20:07.117,2024-07-19 03:19:58.440,,,1.0,c002683a-32c7-429f-95ae-e7fbdb658b52.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-19 03:19:58.161,c002683a-32c7-429f-95ae-e7fbdb658b52,
2024-07-19 15:34:55.172,,2024-07-19 17:17:02.415,2024-07-19 17:16:56.694,,,1.0,8d32da0e-83b9-4246-87e1-5c8ef32c5aba.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-19 17:16:35.000,8d32da0e-83b9-4246-87e1-5c8ef32c5aba,
2024-07-22 20:56:15.278,,2024-07-22 21:08:29.097,2024-07-22 21:08:28.166,,,3.0,4d759550-59c6-4dca-80b6-497e5515752c.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-22 20:59:41.000,4d759550-59c6-4dca-80b6-497e5515752c,
2024-07-22 22:16:57.798,,2024-07-22 22:37:54.748,2024-07-22 22:37:54.748,,,1.0,efa53527-793a-4326-afab-ef81a3006de1.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-22 22:37:54.664,efa53527-793a-4326-afab-ef81a3006de1,
2024-07-23 19:35:20.891,,2024-07-23 20:58:32.718,2024-07-23 20:58:32.524,,,3.0,fe40d782-fbff-4748-8e66-6ce24157ed7e.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-23 20:53:26.001,fe40d782-fbff-4748-8e66-6ce24157ed7e,
2024-07-19 22:23:09.650,,2024-07-19 22:28:47.446,2024-07-19 22:28:47.446,,,1.0,08f13f27-18a2-46a2-a7e1-abf4aa57531c.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-19 22:26:31.999,08f13f27-18a2-46a2-a7e1-abf4aa57531c,
2024-07-25 15:07:59.874,,2024-07-25 15:15:07.232,2024-07-25 15:15:07.232,,,1.0,bb523102-24eb-42a6-9861-2f688d130565.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-25 15:15:07.186,bb523102-24eb-42a6-9861-2f688d130565,
2024-07-21 05:03:30.380,,2024-07-21 05:53:50.532,2024-07-21 05:53:50.532,,,1.0,764ad459-9708-41fa-afeb-19536c587828.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-21 05:52:42.000,764ad459-9708-41fa-afeb-19536c587828,
2024-07-23 22:59:45.095,,2024-07-24 01:47:13.899,2024-07-24 01:47:13.899,,,1.0,5ed94502-e8a8-4728-9155-2ab29b6e56da.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-24 01:47:13.856,5ed94502-e8a8-4728-9155-2ab29b6e56da,
2024-07-21 15:28:55.176,,2024-07-21 16:01:54.382,2024-07-21 16:01:54.382,,,1.0,a53d142c-fc06-42ca-90c3-922c84e47233.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-21 15:47:27.000,a53d142c-fc06-42ca-90c3-922c84e47233,
2024-07-22 14:20:55.188,,2024-07-22 14:39:10.899,2024-07-22 14:39:10.899,,,1.0,d64fe23f-9e77-4e6a-ba96-23a5969fc3f2.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-22 14:39:10.857,d64fe23f-9e77-4e6a-ba96-23a5969fc3f2,
2024-07-25 15:15:07.186,,2024-07-25 15:28:54.215,2024-07-25 15:28:54.215,,,1.0,7da75d99-69ad-48bd-956b-33284debb77f.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-25 15:26:21.000,7da75d99-69ad-48bd-956b-33284debb77f,
2024-07-22 19:36:37.613,,2024-07-22 20:02:30.527,2024-07-22 20:02:30.527,,,1.0,80ef4a0b-411c-4419-8a47-5b5db7d70c89.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-22 19:38:11.000,80ef4a0b-411c-4419-8a47-5b5db7d70c89,
2024-07-25 15:26:21.000,,2024-07-25 16:30:03.563,2024-07-25 16:30:03.563,,,1.0,9e4b5db4-5fdb-4eff-99d5-725b277c1e46.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-25 15:29:40.000,9e4b5db4-5fdb-4eff-99d5-725b277c1e46,
2024-07-28 05:35:17.290,,2024-07-28 06:01:48.355,2024-07-28 06:01:48.355,,,1.0,b29a0e7b-cb77-4a0a-aa7d-8e58b134efb2.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-28 06:00:14.000,b29a0e7b-cb77-4a0a-aa7d-8e58b134efb2,
2024-07-28 19:45:34.729,,2024-07-28 23:10:17.492,2024-07-28 23:10:17.492,,,1.0,70ddf914-b12d-42d7-ac6c-e109aa8a5349.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-28 23:10:17.402,70ddf914-b12d-42d7-ac6c-e109aa8a5349,
2024-07-26 01:18:21.666,,2024-07-26 02:01:50.566,2024-07-26 02:01:50.566,,,1.0,98ffe118-827d-4b49-a4a7-d003af1cc768.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-26 01:31:08.000,98ffe118-827d-4b49-a4a7-d003af1cc768,
2024-07-26 02:16:19.552,,2024-07-26 03:00:12.209,2024-07-26 02:59:47.991,,,1.0,090d5af4-2f96-47a6-af21-81828d5c2a10.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-26 02:59:47.783,090d5af4-2f96-47a6-af21-81828d5c2a10,
2024-07-26 15:16:07.838,,2024-07-26 16:13:53.957,2024-07-26 16:13:53.957,,,2.0,beff2748-a66f-4527-b8ce-6a1a7412a1d6.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-26 16:13:53.924,beff2748-a66f-4527-b8ce-6a1a7412a1d6,
2024-07-29 20:55:37.400,,2024-07-29 22:15:10.704,2024-07-29 22:15:10.704,,,2.0,5e919e43-f53f-47ca-821d-e5daf81dbc50.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-29 22:15:10.675,5e919e43-f53f-47ca-821d-e5daf81dbc50,
2024-07-26 16:13:53.925,,2024-07-26 16:40:21.680,2024-07-26 16:40:21.548,,,3.0,51b1867c-320a-417b-b82b-4e88aecee185.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-26 16:29:40.000,51b1867c-320a-417b-b82b-4e88aecee185,
2024-07-27 01:38:19.485,,2024-07-27 04:16:40.240,2024-07-27 04:16:40.240,,,1.0,de796455-a776-4aa1-be73-5c53884207b6.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-27 04:07:00.001,de796455-a776-4aa1-be73-5c53884207b6,
2024-07-27 16:15:02.623,,2024-07-27 16:34:00.249,2024-07-27 16:34:00.249,,,1.0,708747c2-ac7a-409e-bb4f-f29580349fd3.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-27 16:34:00.164,708747c2-ac7a-409e-bb4f-f29580349fd3,
2024-07-29 15:57:17.596,,2024-07-29 16:14:52.446,2024-07-29 16:14:52.446,,,2.0,ad7d2b93-6b09-4851-b75b-588f7c62ac94.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-29 16:11:59.000,ad7d2b93-6b09-4851-b75b-588f7c62ac94,
2024-07-29 15:15:11.986,,2024-07-29 15:35:13.562,2024-07-29 15:35:13.562,,,1.0,cb0bc6d1-226c-4066-8e4a-40eacd7828cb.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-07-29 15:34:57.000,cb0bc6d1-226c-4066-8e4a-40eacd7828cb,
2024-08-05 15:28:04.426,,2024-08-05 16:28:49.056,2024-08-05 16:28:49.056,,,1.0,5e9549c2-dbd4-4fed-99c6-709f0aec6d47.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-05 16:20:05.000,5e9549c2-dbd4-4fed-99c6-709f0aec6d47,
2024-08-05 16:35:59.803,,2024-08-05 16:44:02.727,2024-08-05 16:44:02.647,,,2.0,65d0e6ca-ca0b-4471-8658-8304f32b8144.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-05 16:38:01.000,65d0e6ca-ca0b-4471-8658-8304f32b8144,
2024-08-08 13:35:32.871,,2024-08-08 14:55:07.349,2024-08-08 14:55:07.349,,,1.0,60468b6d-0d3b-4a01-b79c-48dc5f6dfd1a.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-08 14:55:07.316,60468b6d-0d3b-4a01-b79c-48dc5f6dfd1a,
2024-08-08 15:58:11.283,,2024-08-08 18:18:43.515,2024-08-08 18:18:43.515,,,1.0,9cc157cb-4d86-4701-af30-7034d6bde2c4.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-08 18:18:31.000,9cc157cb-4d86-4701-af30-7034d6bde2c4,
2024-08-08 20:46:11.817,,2024-08-08 23:06:28.141,2024-08-08 23:06:28.019,,,2.0,1b3cd17f-3d71-4058-8485-5527e100b037.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-08 22:56:35.000,1b3cd17f-3d71-4058-8485-5527e100b037,
2024-08-09 18:40:07.638,,2024-08-09 20:10:21.356,2024-08-09 20:10:21.356,,,1.0,11585f9c-5b7b-4878-a9ae-c8eabe95f8b8.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-09 20:08:27.000,11585f9c-5b7b-4878-a9ae-c8eabe95f8b8,
2024-08-06 02:35:33.983,,2024-08-06 02:48:35.298,2024-08-06 02:48:35.298,,,3.0,7accf5a8-66dd-4deb-8e55-d18f751ea0d1.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-06 02:48:35.243,7accf5a8-66dd-4deb-8e55-d18f751ea0d1,
2024-08-06 17:46:12.994,,2024-08-06 19:52:53.116,2024-08-06 19:52:53.116,,,1.0,24b12bca-c80c-490b-b189-0b791949b155.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-06 19:52:53.049,24b12bca-c80c-490b-b189-0b791949b155,
2024-08-09 00:56:35.791,,2024-08-09 02:06:15.441,2024-08-09 02:06:15.441,,,1.0,d8e4055f-6aca-4709-80d4-7e0ba2ecd441.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-09 02:00:10.000,d8e4055f-6aca-4709-80d4-7e0ba2ecd441,
2024-08-07 15:15:21.025,,2024-08-07 16:08:10.504,2024-08-07 16:08:10.504,,,1.0,8d8f35fe-cab2-412a-94d6-438c352b8070.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-07 15:58:32.000,8d8f35fe-cab2-412a-94d6-438c352b8070,
2024-08-07 18:36:34.350,,2024-08-07 20:21:45.222,2024-08-07 20:21:45.222,,,2.0,dcb9963b-8362-4b18-9aa3-715a744790f0.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-07 20:21:45.127,dcb9963b-8362-4b18-9aa3-715a744790f0,
2024-08-08 01:56:28.219,,2024-08-08 03:47:39.711,2024-08-08 03:47:39.711,,,1.0,bedf648e-9553-4e25-9200-2224e1a9e33b.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-08 03:35:07.000,bedf648e-9553-4e25-9200-2224e1a9e33b,
2024-08-13 03:55:11.868,,2024-08-13 04:31:19.500,2024-08-13 04:31:19.500,,,1.0,2ceba809-f861-4bfd-948d-872b63c1af17.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-13 04:29:59.000,2ceba809-f861-4bfd-948d-872b63c1af17,
2024-08-13 04:31:20.948,,2024-08-13 04:35:45.374,2024-08-13 04:35:45.374,,,1.0,7db42e43-4bc6-42ca-8630-7c257348dd9a.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-13 04:34:43.999,7db42e43-4bc6-42ca-8630-7c257348dd9a,
2024-08-13 07:00:00.000,,2024-08-13 07:00:01.586,2024-08-13 07:00:01.586,,,1.0,99e8634e-fdc2-4a53-8528-873b94884f1c.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-13 07:00:01.505,99e8634e-fdc2-4a53-8528-873b94884f1c,
2024-08-16 14:13:54.278,,2024-08-16 15:35:01.047,2024-08-16 15:35:01.047,,,1.0,a0e731fa-d101-47ca-887b-09ccf25b69c1.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-16 15:30:57.001,a0e731fa-d101-47ca-887b-09ccf25b69c1,
2024-08-18 22:33:18.373,,2024-08-19 00:04:51.478,2024-08-19 00:04:51.478,,,1.0,8226663f-a292-444d-af01-87ca5962eb15.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-19 00:04:51.446,8226663f-a292-444d-af01-87ca5962eb15,
2024-08-18 19:07:02.723,,2024-08-18 20:27:34.683,2024-08-18 20:27:34.683,,,1.0,b70737f3-14f1-4a44-b791-238f8e0e46cf.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-18 19:42:31.000,b70737f3-14f1-4a44-b791-238f8e0e46cf,
2024-08-19 16:53:56.547,,2024-08-19 17:30:01.395,2024-08-19 17:30:01.395,,,1.0,02503f1a-11bf-4acc-b1a3-dff228142d01.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-19 17:20:32.999,02503f1a-11bf-4acc-b1a3-dff228142d01,
2024-08-15 23:55:11.630,,2024-08-16 01:17:42.531,2024-08-16 01:17:42.531,,,1.0,185fe010-9ffb-4f6b-8893-d8cb481479aa.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-16 01:17:42.488,185fe010-9ffb-4f6b-8893-d8cb481479aa,
2024-08-19 17:20:33.000,,2024-08-19 18:45:22.685,2024-08-19 18:45:22.685,,,1.0,cc0a24ed-67bb-4bf1-9ba4-e8c07ed9d8bf.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-19 18:16:19.001,cc0a24ed-67bb-4bf1-9ba4-e8c07ed9d8bf,
2024-08-19 18:16:19.001,,2024-08-19 19:21:33.376,2024-08-19 19:21:33.376,,,1.0,6c82dae2-ce9c-4d2f-ab66-c47d815b08dd.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-19 19:03:59.001,6c82dae2-ce9c-4d2f-ab66-c47d815b08dd,
2024-08-19 22:18:30.555,,2024-08-19 22:58:55.540,2024-08-19 22:58:55.540,,,1.0,4bded8b7-7714-4a1f-8276-7ab4d20a7d1c.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-19 22:58:54.795,4bded8b7-7714-4a1f-8276-7ab4d20a7d1c,
2024-08-20 00:16:40.566,,2024-08-20 01:17:46.471,2024-08-20 01:17:46.471,,,1.0,d6d670d6-d850-4992-84ae-b4aea3080d88.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-20 01:17:46.445,d6d670d6-d850-4992-84ae-b4aea3080d88,
2024-08-22 04:58:37.769,,2024-08-22 05:08:15.363,2024-08-22 05:08:15.363,,,1.0,94d99051-2342-4a96-ba74-359d227b26c5.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-22 05:08:03.000,94d99051-2342-4a96-ba74-359d227b26c5,
2024-08-22 05:36:39.000,,2024-08-22 06:04:00.434,2024-08-22 06:04:00.434,,,1.0,2f018e5d-2d60-4da5-8b84-2afe06467b46.raw_data.json,UTC-0700,b4nSrpWupN,com.sec.android.app.shealth,2024-08-22 06:03:24.000,2f018e5d-2d60-4da5-8b84-2afe06467b46,
